timestamp,fire_risk_score,wind_transport_score,baseline_score,actual_psi_24h,actual_psi_48h,actual_psi_72h,actual_psi_7d
2016-02-01 00:00:00,23.489980954075456,1.4474077016825628,8.120000000000001,37.6,39.4,48.0,50.8
2016-02-01 06:00:00,39.25262005080226,1.4375921425413953,7.8,40.8,38.8,46.8,55.8
2016-02-01 12:00:00,36.859396571468146,1.7631512942849683,7.68,40.0,43.2,39.0,57.4
2016-02-01 18:00:00,28.617120930151707,1.8169869171146635,7.24,39.8,45.2,38.8,56.6
2016-02-02 00:00:00,24.623378844274928,2.147325984935684,7.5200000000000005,39.4,48.0,38.0,56.8
2016-02-02 06:00:00,35.99760357789854,2.164092353777771,8.16,38.8,46.8,38.4,57.2
2016-02-02 12:00:00,38.52740742162387,0.6791791682119267,8.0,43.2,39.0,41.2,58.8
2016-02-02 18:00:00,32.29377878741477,0.6791791682119267,7.959999999999999,45.2,38.8,42.8,60.2
2016-02-03 00:00:00,25.388730303694693,0.5246309688638713,7.88,48.0,38.0,40.8,59.4
2016-02-03 06:00:00,19.835065405409054,0.5249485313571847,7.76,46.8,38.4,40.2,57.2
2016-02-03 12:00:00,20.78898171474067,4.391882932145816,8.64,39.0,41.2,42.2,55.0
2016-02-03 18:00:00,17.149764038673144,4.3908891001634425,9.040000000000001,38.8,42.8,40.4,53.6
2016-02-04 00:00:00,13.328056145449079,4.395693258922754,9.6,38.0,40.8,40.6,49.6
2016-02-04 06:00:00,9.553685877858648,4.394360604590826,9.36,38.4,40.2,39.0,41.4
2016-02-04 12:00:00,15.218228363975486,4.368927174803692,7.8,41.2,42.2,37.0,33.8
2016-02-04 18:00:00,12.233396272649752,4.38760120106771,7.76,42.8,40.4,41.8,26.4
2016-02-05 00:00:00,9.890571490327908,4.682588820887163,7.6,40.8,40.6,50.8,29.6
2016-02-05 06:00:00,19.404583065552277,4.6624013226456755,7.68,40.2,39.0,55.8,33.6
2016-02-05 12:00:00,14.657196887754104,4.5651054985657105,8.24,42.2,37.0,57.4,37.2
2016-02-05 18:00:00,11.574353117003275,4.564465644320902,8.559999999999999,40.4,41.8,56.6,43.0
2016-02-06 00:00:00,9.861223382286159,5.007460268414149,8.16,40.6,50.8,56.8,42.2
2016-02-06 06:00:00,16.32951739629388,5.006479485107793,8.040000000000001,39.0,55.8,57.2,43.0
2016-02-06 12:00:00,14.692197605367706,6.661623877407193,8.440000000000001,37.0,57.4,58.8,41.2
2016-02-06 18:00:00,14.155509539612975,6.662071101454268,8.08,41.8,56.6,60.2,38.0
2016-02-07 00:00:00,11.154145023105135,6.661785246292149,8.120000000000001,50.8,56.8,59.4,36.8
2016-02-07 06:00:00,15.042959798781732,6.659758564353809,7.8,55.8,57.2,57.2,36.6
2016-02-07 12:00:00,12.351338465007933,6.498,7.4,57.4,58.8,55.0,37.6
2016-02-07 18:00:00,12.381445236828931,6.498,8.36,56.6,60.2,53.6,41.4
2016-02-08 00:00:00,9.722270228954002,6.2780000000000005,10.16,56.8,59.4,49.6,44.4
2016-02-08 06:00:00,8.7569531069379,6.2780000000000005,11.16,57.2,57.2,41.4,46.2
2016-02-08 12:00:00,9.435932443758094,6.2780000000000005,11.48,58.8,55.0,33.8,48.6
2016-02-08 18:00:00,8.702814058928361,6.2780000000000005,11.32,60.2,53.6,26.4,48.0
2016-02-09 00:00:00,6.9914524359864565,5.835,11.36,59.4,49.6,29.6,48.2
2016-02-09 06:00:00,5.4910006389035795,5.835,11.440000000000001,57.2,41.4,33.6,49.2
2016-02-09 12:00:00,9.317803664796266,0.0,11.76,55.0,33.8,37.2,48.2
2016-02-09 18:00:00,7.690078773652371,0.0,12.040000000000001,53.6,26.4,43.0,47.2
2016-02-10 00:00:00,6.290904729126012,0.0,11.879999999999999,49.6,29.6,42.2,48.2
2016-02-10 06:00:00,12.073769472046592,0.0,11.440000000000001,41.4,33.6,43.0,48.0
2016-02-10 12:00:00,9.351278023728465,0.0,11.0,33.8,37.2,41.2,51.8
2016-02-10 18:00:00,7.375610435541766,0.0,10.72,26.4,43.0,38.0,54.0
2016-02-11 00:00:00,5.802377005942985,0.0,9.92,29.6,42.2,36.8,54.6
2016-02-11 06:00:00,8.458522906627689,0.0,8.28,33.6,43.0,36.6,56.2
2016-02-11 12:00:00,6.8342182021169755,0.0,6.76,37.2,41.2,37.6,56.4
2016-02-11 18:00:00,5.430029585612399,0.0,5.279999999999999,43.0,38.0,41.4,56.0
2016-02-12 00:00:00,4.6279646047565866,0.0,5.92,42.2,36.8,44.4,55.0
2016-02-12 06:00:00,5.192345879490477,0.0,6.720000000000001,43.0,36.6,46.2,52.2
2016-02-12 12:00:00,9.540378238409671,0.4282208241532125,7.44,41.2,37.6,48.6,42.0
2016-02-12 18:00:00,7.580128594432387,0.4282208241532125,8.6,38.0,41.4,48.0,38.2
2016-02-13 00:00:00,5.975766553702586,0.4282208241532125,8.440000000000001,36.8,44.4,48.2,31.8
2016-02-13 06:00:00,5.325720524769091,0.4282208241532125,8.6,36.6,46.2,49.2,27.6
2016-02-13 12:00:00,12.026645355140213,4.923720315416032,8.24,37.6,48.6,48.2,35.6
2016-02-13 18:00:00,10.247126633534174,4.972350740200041,7.6,41.4,48.0,47.2,40.2
2016-02-14 00:00:00,8.192594409690635,5.022618253865607,7.359999999999999,44.4,48.2,48.2,47.6
2016-02-14 06:00:00,6.461965656562723,5.065565219808805,7.32,46.2,49.2,48.0,51.2
2016-02-14 12:00:00,19.688538521330482,5.3670049505635635,7.5200000000000005,48.6,48.2,51.8,52.4
2016-02-14 18:00:00,16.89725346094132,5.418751400347805,8.28,48.0,47.2,54.0,52.0
2016-02-15 00:00:00,13.830944072049869,5.623063954076284,8.879999999999999,48.2,48.2,54.6,51.0
2016-02-15 06:00:00,13.396830744988634,5.690708547752763,9.24,49.2,48.0,56.2,50.8
2016-02-15 12:00:00,29.14185624236383,4.093342317724806,9.72,48.2,51.8,56.4,50.0
2016-02-15 18:00:00,23.2680021141497,4.1153712272100655,9.6,47.2,54.0,56.0,50.0
2016-02-16 00:00:00,18.944823175662048,4.337341748122734,9.64,48.2,54.6,55.0,49.2
2016-02-16 06:00:00,28.597164752754303,6.111876544359173,9.84,48.0,56.2,52.2,49.8
2016-02-16 12:00:00,27.92375518482979,2.9716507004928596,9.64,51.8,56.4,42.0,50.0
2016-02-16 18:00:00,21.823763352779384,2.9624335022081083,9.440000000000001,54.0,56.0,38.2,50.8
2016-02-17 00:00:00,18.629484088661293,3.8921477720146465,9.64,54.6,55.0,31.8,49.6
2016-02-17 06:00:00,21.661472853037566,3.8920882749074552,9.6,56.2,52.2,27.6,48.6
2016-02-17 12:00:00,40.22978133694451,9.085293139357951,10.36,56.4,42.0,35.6,49.8
2016-02-17 18:00:00,31.312383270234932,9.086070383783085,10.8,56.0,38.2,40.2,47.0
2016-02-18 00:00:00,27.431771109132544,10.628743163774683,10.92,55.0,31.8,47.6,46.8
2016-02-18 06:00:00,25.845047422422915,10.628743163774683,11.24,52.2,27.6,51.2,43.8
2016-02-18 12:00:00,55.91538058760609,18.52525576049088,11.28,42.0,35.6,52.4,42.2
2016-02-18 18:00:00,47.173251917395504,18.52525576049088,11.2,38.2,40.2,52.0,43.2
2016-02-19 00:00:00,36.939267589214936,18.183281473768087,11.0,31.8,47.6,51.0,48.0
2016-02-19 06:00:00,28.888045623085205,17.14853605787101,10.440000000000001,27.6,51.2,50.8,51.2
2016-02-19 12:00:00,40.6897841143513,16.382194771734053,8.4,35.6,52.4,50.0,52.2
2016-02-19 18:00:00,33.00198043333254,16.382107091632616,7.640000000000001,40.2,52.0,50.0,52.6
2016-02-20 00:00:00,26.05976594218906,14.292907429762744,6.36,47.6,51.0,49.2,50.6
2016-02-20 06:00:00,20.801317742231696,14.292698572363445,5.5200000000000005,51.2,50.8,49.8,50.4
2016-02-20 12:00:00,49.25949651513443,8.003309148820993,7.12,52.4,50.0,50.0,48.4
2016-02-20 18:00:00,42.33785247696591,8.088957263946096,8.040000000000001,52.0,50.0,50.8,48.4
2016-02-21 00:00:00,34.82127466511019,6.530306791190775,9.52,51.0,49.2,49.6,49.0
2016-02-21 06:00:00,67.3718291635671,6.46032326588532,10.24,50.8,49.8,48.6,48.0
2016-02-21 12:00:00,58.67647431598109,0.0,10.48,50.0,50.0,49.8,46.8
2016-02-21 18:00:00,47.84915314544374,0.0,10.4,50.0,50.8,47.0,46.6
2016-02-22 00:00:00,41.766050442493295,0.04,10.2,49.2,49.6,46.8,48.2
2016-02-22 06:00:00,56.152182351979185,0.04,10.16,49.8,48.6,43.8,49.0
2016-02-22 12:00:00,62.983635915957976,0.9305781496661285,10.0,50.0,49.8,42.2,49.8
2016-02-22 18:00:00,48.99639307545283,0.9305781496661285,10.0,50.8,47.0,43.2,51.4
2016-02-23 00:00:00,40.79417571089873,1.0095781496661285,9.84,49.6,46.8,48.0,50.4
2016-02-23 06:00:00,37.391102219831815,1.0095781496661285,9.959999999999999,48.6,43.8,51.2,50.4
2016-02-23 12:00:00,84.75218582019937,10.826863964106948,10.0,49.8,42.2,52.2,51.2
2016-02-23 18:00:00,69.17928761377368,10.966705435578373,10.16,47.0,43.2,52.6,50.0
2016-02-24 00:00:00,54.52221152383247,10.964843474621064,9.92,46.8,48.0,50.6,49.6
2016-02-24 06:00:00,42.79292563076021,10.963966516589332,9.72,43.8,51.2,50.4,49.2
2016-02-24 12:00:00,62.3403037187419,18.89242227831417,9.959999999999999,42.2,52.2,48.4,48.8
2016-02-24 18:00:00,48.43448165654358,18.90014409435355,9.4,43.2,52.6,48.4,51.2
2016-02-25 00:00:00,38.128630939890556,18.852598286274436,9.36,48.0,50.6,49.0,51.4
2016-02-25 06:00:00,28.7876652485549,18.850277555654518,8.76,51.2,50.4,48.0,50.2
2016-02-25 12:00:00,92.2077150720475,29.577117352330447,8.440000000000001,52.2,48.4,46.8,49.6
2016-02-25 18:00:00,73.40646656518388,29.577345232963914,8.64,52.6,48.4,46.6,50.6
2016-02-26 00:00:00,69.33898118271605,22.08183910233748,9.6,50.6,49.0,48.2,52.0
2016-02-26 06:00:00,100.0,22.19535178849886,10.24,50.4,48.0,49.0,52.4
2016-02-26 12:00:00,100.0,1.9886517307687062,10.440000000000001,48.4,46.8,49.8,52.2
2016-02-26 18:00:00,84.9909766744774,1.3786476273514043,10.52,48.4,46.6,51.4,49.8
2016-02-27 00:00:00,81.57466898608655,0.6573873520309412,10.120000000000001,49.0,48.2,50.4,47.2
2016-02-27 06:00:00,92.1092371780471,0.6560453224328504,10.08,48.0,49.0,50.4,43.2
2016-02-27 12:00:00,100.0,18.964255620066155,9.68,46.8,49.8,51.2,41.8
2016-02-27 18:00:00,100.0,18.96574530250859,9.68,46.6,51.4,50.0,44.4
2016-02-28 00:00:00,100.0,20.044512432153464,9.8,48.2,50.4,49.6,43.2
2016-02-28 06:00:00,98.51758046733126,20.044512432153464,9.6,49.0,50.4,49.2,45.2
2016-02-28 12:00:00,100.0,15.6330583774366,9.36,49.8,51.2,48.8,44.4
2016-02-28 18:00:00,100.0,15.807187010979137,9.32,51.4,50.0,51.2,41.6
2016-02-29 00:00:00,77.64101189129435,15.899501315509058,9.64,50.4,49.6,51.4,41.7
2016-02-29 06:00:00,65.28737289877925,14.836789370518414,9.8,50.4,49.2,50.2,40.6
2016-02-29 12:00:00,91.83862814133758,20.223614632490552,9.959999999999999,51.2,48.8,49.6,42.2
2016-02-29 18:00:00,72.7243508956382,20.334719007933096,10.28,50.0,51.2,50.6,43.6
2016-03-01 00:00:00,64.22319982741803,19.547330366159713,10.08,49.6,51.4,52.0,46.6
2016-03-01 06:00:00,48.94970843567715,19.46563967296982,10.08,49.2,50.2,52.4,49.0
2016-03-01 12:00:00,70.20204547798072,17.762928725974998,10.24,48.8,49.6,52.2,50.2
2016-03-01 18:00:00,56.14942138180367,17.762928725974998,10.0,51.2,50.6,49.8,51.8
2016-03-02 00:00:00,61.3632716292049,3.199764344634404,9.92,51.4,52.0,47.2,52.0
2016-03-02 06:00:00,47.77325104009263,3.1963442351612685,9.84,50.2,52.4,43.2,50.0
2016-03-02 12:00:00,82.1672229534579,1.5398945007023606,9.76,49.6,52.2,41.8,49.2
2016-03-02 18:00:00,64.10244277906648,2.0608518259030935,10.24,50.6,49.8,44.4,48.0
2016-03-03 00:00:00,75.37755693313868,1.1780303814152173,10.28,52.0,47.2,43.2,44.2
2016-03-03 06:00:00,72.04267768108545,2.440271516466239,10.040000000000001,52.4,43.2,45.2,44.6
2016-03-03 12:00:00,87.59682464879901,1.7741899591485897,9.92,52.2,41.8,44.4,46.4
2016-03-03 18:00:00,68.50936058739471,1.5409714141635318,10.120000000000001,49.8,44.4,41.6,50.2
2016-03-04 00:00:00,72.434399246325,5.449242137941104,10.4,47.2,43.2,41.7,52.8
2016-03-04 06:00:00,60.6762838714107,5.431172492089638,10.48,43.2,45.2,40.6,53.8
2016-03-04 12:00:00,100.0,7.480661103688756,10.440000000000001,41.8,44.4,42.2,53.6
2016-03-04 18:00:00,100.0,7.477916779152796,9.959999999999999,44.4,41.6,43.6,52.0
2016-03-05 00:00:00,89.91684070848358,7.875220769015221,9.440000000000001,43.2,41.7,46.6,49.4
2016-03-05 06:00:00,74.37909760174207,7.85301273499205,8.64,45.2,40.6,49.0,51.2
2016-03-05 12:00:00,100.0,2.159097130527701,8.36,44.4,42.2,50.2,49.8
2016-03-05 18:00:00,100.0,2.172282734577282,8.879999999999999,41.6,43.6,51.8,48.2
2016-03-06 00:00:00,94.36160055296807,1.939186620670374,8.64,41.7,46.6,52.0,48.8
2016-03-06 06:00:00,75.54411676724102,0.7640812400450359,9.040000000000001,40.6,49.0,50.0,47.4
2016-03-06 12:00:00,100.0,0.9040053226866447,8.879999999999999,42.2,50.2,49.2,47.6
2016-03-06 18:00:00,93.26232523931203,0.9056163809406425,8.32,43.6,51.8,48.0,48.6
2016-03-07 00:00:00,76.69219998602698,1.0945360417416041,8.34,46.6,52.0,44.2,47.2
2016-03-07 06:00:00,59.63064263801651,1.0956119863878102,8.120000000000001,49.0,50.0,44.6,48.0
2016-03-07 13:00:00,81.35216781924223,1.6543509081083676,8.52,50.8,48.4,47.6,51.0
2016-03-07 19:00:00,73.42870417004096,1.2509436033694745,8.84,51.8,47.4,50.4,53.6
2016-03-08 01:00:00,57.18022564774788,1.2433002722009436,9.4,51.8,44.0,53.0,54.6
2016-03-08 07:00:00,79.91812269898715,8.384337743415232,9.879999999999999,49.6,44.4,54.0,54.4
2016-03-08 13:00:00,65.61198543970367,9.721002747038685,10.16,48.4,47.6,53.2,54.4
2016-03-08 19:00:00,60.082660609618245,10.123942514099742,10.36,47.4,50.4,51.2,53.6
2016-03-09 01:00:00,46.718198599338976,10.116339304077592,10.36,44.0,53.0,50.4,54.4
2016-03-09 07:00:00,48.785585914673334,4.408809400979404,9.92,44.4,54.0,51.2,55.4
2016-03-09 13:00:00,62.82202781558537,5.133211209936386,9.68,47.6,53.2,49.8,54.2
2016-03-09 19:00:00,55.232442078053694,5.611586590182079,9.48,50.4,51.2,48.6,54.8
2016-03-10 01:00:00,42.84718485626587,5.357912682611287,8.8,53.0,50.4,48.2,55.8
2016-03-10 07:00:00,100.0,13.168448670728912,8.879999999999999,54.0,51.2,47.4,55.6
2016-03-10 13:00:00,92.7034547171686,13.163031140977175,9.52,53.2,49.8,47.6,57.2
2016-03-10 19:00:00,77.39195646735206,12.520457457590025,10.08,51.2,48.6,48.0,57.4
2016-03-11 01:00:00,60.82247648194603,12.60816480738296,10.6,50.4,48.2,47.6,57.0
2016-03-11 07:00:00,85.15768127755794,24.131998792748085,10.8,51.2,47.4,48.0,57.4
2016-03-11 13:00:00,66.15300235772101,22.487353401392493,10.64,49.8,47.6,51.0,57.4
2016-03-11 19:00:00,60.13693301210381,22.3522723076116,10.24,48.6,48.0,53.6,59.0
2016-03-12 01:00:00,51.02652211406908,25.233304650850492,10.08,48.2,47.6,54.6,59.2
2016-03-12 07:00:00,100.0,57.87274571111785,10.24,47.4,48.0,54.4,60.0
2016-03-12 13:00:00,100.0,56.970359861449474,9.959999999999999,47.6,51.0,54.4,59.8
2016-03-12 19:00:00,100.0,59.70212638505228,9.72,48.0,53.6,53.6,60.6
2016-03-13 01:00:00,86.61858884336355,59.70212638505228,9.64,47.6,54.6,54.4,59.8
2016-03-13 07:00:00,100.0,82.76658051792556,9.48,48.0,54.4,55.4,58.8
2016-03-13 13:00:00,100.0,82.76658051792556,9.52,51.0,54.4,54.2,59.8
2016-03-13 19:00:00,92.25678669151165,84.8568575157409,9.6,53.6,53.6,54.8,61.0
2016-03-14 01:00:00,71.82229672866008,85.00884133576018,9.52,54.6,54.4,55.8,62.0
2016-03-14 07:00:00,59.31929429384982,61.03967609449574,9.6,54.4,55.4,55.6,62.8
2016-03-14 13:00:00,63.95999367256138,52.29656450494668,10.2,54.4,54.2,57.2,62.6
2016-03-14 19:00:00,56.06438219602049,58.60677358359148,10.72,53.6,54.8,57.4,60.8
2016-03-15 01:00:00,43.46878778834856,59.04582767921113,10.92,54.4,55.8,57.0,61.2
2016-03-15 07:00:00,99.86876332693456,49.24763440162937,10.879999999999999,55.4,55.6,57.4,62.0
2016-03-15 13:00:00,77.76396420131549,49.465143594626305,10.879999999999999,54.2,57.2,57.4,62.8
2016-03-15 19:00:00,61.7318468139665,67.2784225418323,10.72,54.8,57.4,59.0,61.0
2016-03-16 01:00:00,48.276261189228634,67.5739413533317,10.879999999999999,55.8,57.0,59.2,60.2
2016-03-16 07:00:00,82.06147290455462,53.901926192004495,11.08,55.6,57.4,60.0,60.2
2016-03-16 13:00:00,63.6570191727199,53.56710901707798,10.84,57.2,57.4,59.8,59.8
2016-03-16 19:00:00,50.63639852874729,48.176363352657866,10.959999999999999,57.4,59.0,60.6,61.6
2016-03-17 01:00:00,41.05094593275717,48.16220690680688,11.16,57.0,59.2,59.8,61.8
2016-03-17 07:00:00,84.13692943059354,67.7376294975195,11.120000000000001,57.4,60.0,58.8,59.4
2016-03-17 13:00:00,64.64158459336664,58.47325396095487,11.440000000000001,57.4,59.8,59.8,58.0
2016-03-17 19:00:00,58.47556161527503,55.86167450776141,11.48,59.0,60.6,61.0,58.8
2016-03-18 01:00:00,48.32477669184783,58.62095412196388,11.4,59.2,59.8,62.0,59.6
2016-03-18 07:00:00,94.28974912191416,33.61063634187505,11.48,60.0,58.8,62.8,60.8
2016-03-18 13:00:00,76.80079907509509,33.61908930517666,11.48,59.8,59.8,62.6,63.0
2016-03-18 19:00:00,65.11730170777558,32.8157105869427,11.8,60.6,61.0,60.8,63.2
2016-03-19 01:00:00,50.70347550334033,32.82198657722499,11.84,59.8,62.0,61.2,61.8
2016-03-19 07:00:00,54.38061559428646,29.954314735560928,12.0,58.8,62.8,62.0,61.4
2016-03-19 13:00:00,59.467155052748446,35.23800010207309,11.959999999999999,59.8,62.6,62.8,59.8
2016-03-19 19:00:00,54.75490588648297,39.080050611865865,12.120000000000001,61.0,60.8,61.0,56.2
2016-03-20 01:00:00,42.5627435700779,38.40607407094987,11.959999999999999,62.0,61.2,60.2,57.2
2016-03-20 07:00:00,41.603417365603335,24.48631580613495,11.76,62.8,62.0,60.2,57.6
2016-03-20 13:00:00,61.89863084032251,33.12479023101794,11.959999999999999,62.6,62.8,59.8,56.8
2016-03-20 19:00:00,51.250477824802196,31.97550426221982,12.2,60.8,61.0,61.6,59.2
2016-03-21 01:00:00,39.794875283083854,28.68401413514668,12.4,61.2,60.2,61.8,59.4
2016-03-21 07:00:00,68.31042586269703,28.782455420793923,12.559999999999999,62.0,60.2,59.4,60.4
2016-03-21 13:00:00,53.032536848405286,28.89699882434489,12.52,62.8,59.8,58.0,60.2
2016-03-21 19:00:00,43.215463108326084,28.15161857819612,12.16,61.0,61.6,58.8,58.4
2016-03-22 01:00:00,34.1888576953715,27.976257748826725,12.24,60.2,61.8,59.6,59.2
2016-03-22 07:00:00,52.096423497241645,22.771357697478884,12.4,60.2,59.4,60.8,61.2
2016-03-22 13:00:00,39.72060539168763,17.48009739656026,12.559999999999999,59.8,58.0,63.0,65.0
2016-03-22 19:00:00,33.77061100924759,19.705044002406876,12.2,61.6,58.8,63.2,70.4
2016-03-23 01:00:00,28.649480804519627,18.290328170328948,12.040000000000001,61.8,59.6,61.8,73.2
2016-03-23 07:00:00,60.65972594954878,18.318925741004385,12.040000000000001,59.4,60.8,61.4,74.6
2016-03-23 13:00:00,46.623895858572055,9.551914101928567,11.959999999999999,58.0,63.0,59.8,75.0
2016-03-23 19:00:00,39.93255022239664,8.910506609351414,12.32,58.8,63.2,56.2,74.8
2016-03-24 01:00:00,31.098525340168102,8.907301203260664,12.36,59.6,61.8,57.2,74.4
2016-03-24 07:00:00,55.372534342839856,3.0896412226389716,11.879999999999999,60.8,61.4,57.6,72.4
2016-03-24 13:00:00,52.9375706290464,3.0967279310946743,11.6,63.0,59.8,56.8,71.2
2016-03-24 19:00:00,46.88299715049065,4.302615548207317,11.76,63.2,56.2,59.2,71.4
2016-03-25 01:00:00,36.48599724614428,4.29578192145979,11.92,61.8,57.2,59.4,71.6
2016-03-25 07:00:00,49.75472436716605,4.28741616689082,12.16,61.4,57.6,60.4,72.2
2016-03-25 13:00:00,60.58693675221274,4.293866485660753,12.6,59.8,56.8,60.2,71.4
2016-03-25 19:00:00,53.63830648940889,4.284096642449905,12.64,56.2,59.2,58.4,68.6
2016-03-26 01:00:00,41.65661012693405,2.0188216601511533,12.36,57.2,59.4,59.2,64.2
2016-03-26 07:00:00,100.0,3.5365718723567063,12.28,57.6,60.4,61.2,62.8
2016-03-26 13:00:00,91.45799223480961,3.5386525396856507,11.959999999999999,56.8,60.2,65.0,63.0
2016-03-26 19:00:00,74.74913123469622,3.4684492138484266,11.24,59.2,58.4,70.4,60.4
2016-03-27 01:00:00,58.56285388434274,3.465428417382012,11.440000000000001,59.4,59.2,73.2,61.6
2016-03-27 07:00:00,100.0,31.382546163995762,11.52,60.4,61.2,74.6,59.0
2016-03-27 13:00:00,100.0,31.38717964544556,11.36,60.2,65.0,75.0,55.6
2016-03-27 19:00:00,100.0,30.122228733689397,11.84,58.4,70.4,74.8,55.4
2016-03-28 01:00:00,100.0,30.972373147374363,11.879999999999999,59.2,73.2,74.4,52.8
2016-03-28 07:00:00,100.0,57.32383552639984,12.08,61.2,74.6,72.4,54.2
2016-03-28 13:00:00,100.0,57.32141540274057,12.040000000000001,65.0,75.0,71.2,56.6
2016-03-28 19:00:00,100.0,59.27431789207415,11.68,70.4,74.8,71.4,57.8
2016-03-29 01:00:00,81.77047098418662,59.27431789207415,11.84,73.2,74.4,71.6,57.2
2016-03-29 07:00:00,100.0,75.44523974375912,12.24,74.6,72.4,72.2,55.8
2016-03-29 13:00:00,100.0,75.44523974375912,13.0,75.0,71.2,71.4,54.8
2016-03-29 19:00:00,100.0,55.64105675795505,14.080000000000002,74.8,71.4,68.6,53.8
2016-03-30 01:00:00,78.55752364879926,54.979395358606176,14.64,74.4,71.6,64.2,54.2
2016-03-30 07:00:00,82.00466610462074,45.88900850796184,14.919999999999998,72.4,72.2,62.8,54.4
2016-03-30 13:00:00,100.0,21.916116208477646,15.0,71.2,71.4,63.0,55.8
2016-03-30 19:00:00,100.0,13.511218499734412,14.959999999999999,71.4,68.6,60.4,57.6
2016-03-31 01:00:00,82.61260409925268,13.511218499734412,14.88,71.6,64.2,61.6,57.6
2016-03-31 07:00:00,100.0,0.0,14.48,72.2,62.8,59.0,58.6
2016-03-31 13:00:00,100.0,0.0,14.24,71.4,63.0,55.6,59.4
2016-03-31 19:00:00,100.0,0.0,14.280000000000001,68.6,60.4,55.4,60.4
2016-04-01 01:00:00,100.0,0.0,14.319999999999999,64.2,61.6,52.8,60.4
2016-04-01 07:00:00,100.0,0.18968517121379894,14.440000000000001,62.8,59.0,54.2,59.8
2016-04-01 13:00:00,100.0,0.18968517121379894,14.280000000000001,63.0,55.6,56.6,61.4
2016-04-01 19:00:00,100.0,0.18968517121379894,13.719999999999999,60.4,55.4,57.8,62.6
2016-04-02 01:00:00,100.0,0.18968517121379894,12.84,61.6,52.8,57.2,62.8
2016-04-02 07:00:00,100.0,0.18968517121379894,12.559999999999999,59.0,54.2,55.8,62.6
2016-04-02 13:00:00,100.0,0.18968517121379894,12.6,55.6,56.6,54.8,61.0
2016-04-02 19:00:00,100.0,89.30589958060112,12.08,55.4,57.8,53.8,59.0
2016-04-03 01:00:00,100.0,98.45959955627002,12.32,52.8,57.2,54.2,61.4
2016-04-03 07:00:00,100.0,100.0,11.8,54.2,55.8,54.4,65.8
2016-04-03 13:00:00,100.0,100.0,11.120000000000001,56.6,54.8,55.8,66.0
2016-04-03 19:00:00,100.0,100.0,11.08,57.8,53.8,57.6,66.4
2016-04-04 02:00:00,100.0,100.0,10.559999999999999,57.4,54.2,57.6,62.6
2016-04-04 08:00:00,100.0,66.76765590003644,10.879999999999999,55.2,54.8,59.2,57.4
2016-04-04 14:00:00,100.0,66.76521856669287,11.32,54.6,56.2,59.2,59.6
2016-04-04 20:00:00,100.0,48.30359969302633,11.48,54.2,57.8,60.6,59.4
2016-04-05 02:00:00,92.52536251239891,48.08711446882963,11.48,54.2,57.6,60.2,63.6
2016-04-05 08:00:00,95.14444860455292,39.584299084353844,11.040000000000001,54.8,59.2,60.0,69.2
2016-04-05 14:00:00,74.09857107812286,39.48946811907705,10.92,56.2,59.2,61.8,70.4
2016-04-05 20:00:00,59.63826453379249,35.95603310366838,10.84,57.8,60.6,62.2,69.6
2016-04-06 02:00:00,46.44632711993718,35.983032955620786,10.84,57.6,60.2,62.8,66.2
2016-04-06 08:00:00,100.0,85.30143114369987,10.959999999999999,59.2,60.0,62.0,61.6
2016-04-06 14:00:00,100.0,85.50864800707863,11.24,59.2,61.8,61.2,58.4
2016-04-06 20:00:00,93.81954305081445,100.0,11.559999999999999,60.6,62.2,60.0,62.4
2016-04-07 02:00:00,73.06673359537568,100.0,11.52,60.2,62.8,62.0,64.2
2016-04-07 08:00:00,98.46043165375733,100.0,11.84,60.0,62.0,66.8,65.8
2016-04-07 14:00:00,76.68106127349475,100.0,11.84,61.8,61.2,64.6,66.6
2016-04-07 20:00:00,74.4715757387055,100.0,12.120000000000001,62.2,60.0,65.2,63.0
2016-04-08 02:00:00,57.998521501865284,100.0,12.040000000000001,62.8,62.0,62.6,63.6
2016-04-08 08:00:00,100.0,100.0,12.0,62.0,66.8,57.4,59.8
2016-04-08 14:00:00,100.0,100.0,12.36,61.2,64.6,59.6,56.6
2016-04-08 20:00:00,100.0,100.0,12.440000000000001,60.0,65.2,59.4,55.2
2016-04-09 02:00:00,83.02263426832045,100.0,12.559999999999999,62.0,62.6,63.6,53.8
2016-04-09 08:00:00,95.44320469718826,87.97876692698323,12.4,66.8,57.4,69.2,53.8
2016-04-09 14:00:00,74.3312425570146,88.67535366019268,12.24,64.6,59.6,70.4,55.0
2016-04-09 20:00:00,76.24865910081076,94.92979826489606,12.0,65.2,59.4,69.6,57.2
2016-04-10 02:00:00,59.382515415856005,95.06125296429981,12.4,62.6,63.6,66.2,58.0
2016-04-10 08:00:00,84.4305939608551,29.90331003648785,13.36,57.4,69.2,61.6,58.0
2016-04-10 14:00:00,65.75461269189779,29.759814245890244,12.919999999999998,59.6,70.4,58.4,56.8
2016-04-10 20:00:00,59.891353169231735,29.16853606086575,13.040000000000001,59.4,69.6,62.4,54.2
2016-04-11 02:00:00,46.643432747403736,29.33632012291689,12.52,63.6,66.2,64.2,52.6
2016-04-11 08:00:00,76.529562201393,21.460487658418145,11.48,69.2,61.6,65.8,54.4
2016-04-11 14:00:00,59.60128297055667,21.35555220753758,11.92,70.4,58.4,66.6,58.6
