latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
3.28447,113.08338,299.02,0.62,0.72,2024-01-09,1705,N,VIIRS,n,2,277.47,2.04,N,2
2.82445,112.63474,299.11,0.66,0.73,2024-01-09,1705,N,VIIRS,n,2,282.1,0.88,N,0
3.28765,113.08703,313.63,0.66,0.73,2024-01-09,1845,N,VIIRS,n,2,281.99,6,N,2
3.2887,113.08114,305.25,0.66,0.73,2024-01-09,1845,N,VIIRS,n,2,282.75,6.91,N,2
3.28655,113.08739,313.32,0.66,0.73,2024-01-09,1845,N,VIIRS,n,2,281.94,3.26,N,2
3.28755,113.08155,303.26,0.66,0.73,2024-01-09,1845,N,VIIRS,n,2,283.03,3.26,N,2
4.02097,103.34288,311.11,0.45,0.39,2024-01-09,1846,N,VIIRS,n,2,290.56,0.95,N,2
4.57401,103.45029,309.19,0.45,0.39,2024-01-09,1846,N,VIIRS,n,2,288.12,2.23,N,2
4.65718,103.37981,306.32,0.45,0.39,2024-01-09,1846,N,VIIRS,n,2,285.64,1.04,N,2
3.28896,113.09286,337.86,0.39,0.36,2024-01-10,0548,N,VIIRS,n,2,294.06,5.19,D,2
3.06622,113.47568,344.09,0.39,0.36,2024-01-10,0548,N,VIIRS,n,2,297.6,4.05,D,0
5.32975,116.11317,332.54,0.45,0.39,2024-01-10,0548,N,VIIRS,n,2,298.15,2.74,D,0
5.53036,115.83856,345.74,0.44,0.38,2024-01-10,0548,N,VIIRS,n,2,296.25,14.07,D,0
4.26881,115.5368,333.01,0.41,0.37,2024-01-10,0548,N,VIIRS,n,2,290.83,3.48,D,0
3.65663,114.13588,327.41,0.39,0.36,2024-01-10,0548,N,VIIRS,n,2,293,1.82,D,0
3.2879,113.08588,335.55,0.39,0.36,2024-01-10,0548,N,VIIRS,n,2,293.38,5.13,D,2
3.27579,113.07347,327.64,0.39,0.36,2024-01-10,0548,N,VIIRS,n,2,290.93,3.2,D,2
2.98566,101.85751,305.72,0.46,0.39,2024-01-10,1827,N,VIIRS,n,2,290.13,0.8,N,0
2.26386,102.12801,304.92,0.44,0.38,2024-01-10,1827,N,VIIRS,n,2,286.65,0.93,N,2
3.5261,113.31458,309.22,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,285.59,0.93,N,2
3.28307,113.07848,304.18,0.63,0.54,2024-01-10,1827,N,VIIRS,n,2,285.44,2.69,N,2
3.28214,113.08405,302.69,0.63,0.54,2024-01-10,1827,N,VIIRS,n,2,284.67,1.49,N,2
3.27906,113.07176,325.88,0.63,0.54,2024-01-10,1827,N,VIIRS,n,2,284.61,2.69,N,2
4.57241,103.45616,303.96,0.41,0.37,2024-01-10,1827,N,VIIRS,n,2,289.19,1.44,N,2
2.66728,112.16468,303.29,0.56,0.51,2024-01-10,1827,N,VIIRS,n,2,284.45,2.34,N,0
3.27788,113.42432,304.94,0.33,0.55,2024-01-10,1827,N,VIIRS,n,2,288.67,0.61,N,0
3.52153,113.31079,305.51,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,286.41,1.14,N,2
3.52496,113.31367,315.59,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,285.83,1.78,N,2
3.53607,113.30947,309.38,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,285.6,0.66,N,0
3.53563,113.34267,304.42,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,284.13,0.76,N,2
3.54477,113.35017,299.53,0.32,0.55,2024-01-10,1827,N,VIIRS,n,2,278.6,0.78,N,2
4.93515,115.90563,333.22,0.42,0.38,2024-01-11,0529,N,VIIRS,n,2,296.1,2.36,D,0
5.45182,115.88767,330.63,0.42,0.38,2024-01-11,0529,N,VIIRS,n,2,295.01,2.04,D,0
5.75837,116.42235,328.32,0.4,0.37,2024-01-11,0530,N,VIIRS,n,2,292.82,2.46,D,0
5.97636,116.11659,329.39,0.41,0.37,2024-01-11,0530,N,VIIRS,n,2,297.38,2.33,D,0
4.65686,103.38177,330.44,0.46,0.63,2024-01-11,0710,N,VIIRS,n,2,289.4,2.03,D,2
4.65914,103.38228,342.85,0.46,0.63,2024-01-11,0710,N,VIIRS,n,2,289,4.83,D,0
6.04692,100.75997,333.67,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,299.27,2.9,D,0
5.22721,100.74491,335,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,297.14,4.03,D,0
5.147,101.06238,332.18,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,296.69,2.95,D,0
5.71764,100.78274,347.32,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,298.49,14.64,D,0
4.51227,101.04485,328.42,0.4,0.37,2024-01-13,0633,N,VIIRS,l,2,299.74,4.88,D,0
5.5923,100.64316,335.38,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,302.37,3.04,D,0
5.59146,100.64362,331.78,0.4,0.37,2024-01-13,0633,N,VIIRS,n,2,300.74,2.6,D,0
3.05031,101.38556,330.55,0.46,0.47,2024-01-14,0613,N,VIIRS,n,2,292.65,3.63,D,0
3.49044,101.48159,326.79,0.45,0.47,2024-01-14,0613,N,VIIRS,l,2,297.23,6.84,D,0
3.20562,101.65244,328.35,0.44,0.46,2024-01-14,0613,N,VIIRS,n,2,298.08,2.7,D,0
5.60426,100.51044,326.62,0.48,0.48,2024-01-14,0614,N,VIIRS,n,2,286.76,1.67,D,0
5.60657,100.50643,330.42,0.48,0.48,2024-01-14,0614,N,VIIRS,n,2,287.85,5.4,D,0
3.48761,101.47525,328.88,0.45,0.47,2024-01-14,0614,N,VIIRS,n,2,297.44,3.65,D,0
5.3855,101.13612,307.66,0.42,0.37,2024-01-14,1852,N,VIIRS,n,2,287.33,0.75,N,0
4.92905,101.10437,310.49,0.42,0.38,2024-01-14,1852,N,VIIRS,n,2,286.34,1.22,N,0
1.37676,104.16143,326.01,0.33,0.55,2024-01-15,0554,N,VIIRS,n,2,286.78,3.83,D,2
1.37628,104.15843,329.44,0.33,0.55,2024-01-15,0554,N,VIIRS,n,2,286.06,3.6,D,2
1.79749,103.1386,329.73,0.38,0.59,2024-01-15,0554,N,VIIRS,n,2,286.3,1.62,D,0
1.37904,104.16414,331.63,0.56,0.52,2024-01-17,0657,N,VIIRS,n,2,291.2,4.49,D,2
3.54296,113.35127,320.3,0.39,0.36,2024-01-17,1755,N,VIIRS,n,2,279.91,2.18,N,2
3.28972,113.09205,307.94,0.38,0.36,2024-01-17,1755,N,VIIRS,n,2,262.4,0.43,N,2
3.28695,113.08807,295.26,0.38,0.36,2024-01-17,1755,N,VIIRS,n,2,263.8,0.43,N,2
3.2814,113.08014,295.43,0.38,0.36,2024-01-17,1755,N,VIIRS,n,2,267.97,0.54,N,2
3.28749,113.08463,315,0.38,0.36,2024-01-17,1755,N,VIIRS,n,2,264.24,1.66,N,2
3.29027,113.08859,298.14,0.38,0.36,2024-01-17,1755,N,VIIRS,n,2,263.76,0.43,N,2
2.73966,102.39328,298.08,0.45,0.63,2024-01-17,1756,N,VIIRS,n,2,269.16,0.57,N,2
4.57459,103.44875,298.58,0.49,0.65,2024-01-18,1917,N,VIIRS,n,2,277.37,0.93,N,2
4.57309,103.45763,304.51,0.49,0.65,2024-01-18,1917,N,VIIRS,n,2,277.91,1.32,N,2
4.66218,103.36123,310.62,0.48,0.64,2024-01-18,1917,N,VIIRS,n,2,279.88,3.35,N,2
4.57619,103.44843,299.05,0.48,0.65,2024-01-18,1917,N,VIIRS,n,2,277.46,0.97,N,2
4.66134,103.36594,302.41,0.48,0.64,2024-01-18,1917,N,VIIRS,n,2,280.46,2.74,N,2
4.66237,103.37759,305.44,0.48,0.65,2024-01-18,1917,N,VIIRS,n,2,280.79,1.15,N,2
4.66463,103.36438,319.31,0.48,0.64,2024-01-18,1917,N,VIIRS,n,2,280.07,2.44,N,2
4.65897,103.37913,303.66,0.48,0.64,2024-01-18,1917,N,VIIRS,n,2,280.7,2.09,N,2
3.29057,113.08182,317.11,0.38,0.59,2024-01-19,1718,N,VIIRS,n,2,278.9,1.9,N,2
3.28511,113.08113,296.39,0.38,0.59,2024-01-19,1718,N,VIIRS,n,2,275.63,1.9,N,2
3.29003,113.08533,296.83,0.38,0.59,2024-01-19,1718,N,VIIRS,n,2,278.08,2.82,N,2
3.28654,113.08117,313.84,0.38,0.59,2024-01-19,1718,N,VIIRS,n,2,278.1,1.9,N,2
6.1544,100.6843,315.89,0.46,0.39,2024-01-19,1858,N,VIIRS,n,2,287.1,1.85,N,0
5.45801,100.46233,302.63,0.45,0.39,2024-01-19,1858,N,VIIRS,n,2,287.65,0.55,N,0
6.11365,100.58679,306,0.41,0.37,2024-01-20,1839,N,VIIRS,n,2,292.23,0.63,N,0
1.37694,104.1609,300.01,0.45,0.39,2024-01-20,1840,N,VIIRS,n,2,277.7,0.44,N,2
3.28997,113.09251,331,0.42,0.38,2024-01-21,0542,N,VIIRS,n,2,293.35,3.13,D,2
3.27606,113.07124,331.73,0.43,0.38,2024-01-21,0542,N,VIIRS,n,2,292.09,3.69,D,2
3.29061,113.089,327.67,0.42,0.38,2024-01-21,0542,N,VIIRS,n,2,294.74,4.15,D,2
5.92619,100.53914,307.61,0.49,0.49,2024-01-21,1820,N,VIIRS,n,2,288.16,1.08,N,0
4.54283,114.11694,306.97,0.55,0.51,2024-01-21,1820,N,VIIRS,n,2,288.03,1.51,N,2
5.71689,100.7821,304.15,0.47,0.48,2024-01-21,1820,N,VIIRS,n,2,287.56,1,N,0
3.5458,113.35172,305.47,0.51,0.49,2024-01-21,1820,N,VIIRS,n,2,287.85,0.84,N,2
1.37722,104.15263,319.07,0.41,0.37,2024-01-21,1821,N,VIIRS,n,2,290.02,1.26,N,2
1.37607,104.16006,322.75,0.41,0.37,2024-01-21,1821,N,VIIRS,n,2,290.28,2.91,N,2
1.37951,104.16058,324.11,0.41,0.37,2024-01-21,1821,N,VIIRS,n,2,290.53,1.87,N,2
4.00532,103.34753,296.93,0.47,0.4,2024-01-21,1821,N,VIIRS,n,2,277.14,1.53,N,2
5.20138,100.51331,311.13,0.48,0.48,2024-01-21,1821,N,VIIRS,n,2,288.2,2.44,N,0
5.20073,100.51772,324.16,0.48,0.48,2024-01-21,1821,N,VIIRS,n,2,288.41,2.44,N,0
6.37952,116.55506,332.74,0.45,0.39,2024-01-22,0523,N,VIIRS,n,2,299.16,4.83,D,0
6.33005,116.46233,331.78,0.45,0.39,2024-01-22,0523,N,VIIRS,n,2,297.17,1.36,D,0
1.37955,104.16187,345.53,0.36,0.58,2024-01-22,0703,N,VIIRS,n,2,288.43,3.85,D,2
4.54282,114.12019,310.82,0.44,0.38,2024-01-22,1801,N,VIIRS,n,2,291.54,1.54,N,2
1.38002,104.15993,310.23,0.5,0.49,2024-01-22,1803,N,VIIRS,n,2,277.58,1.28,N,2
1.37547,104.15927,311.41,0.5,0.49,2024-01-22,1803,N,VIIRS,n,2,277.6,1.28,N,2
1.37691,104.15013,303.83,0.5,0.49,2024-01-22,1803,N,VIIRS,n,2,277.13,2.9,N,2
5.36109,119.09395,328.92,0.41,0.45,2024-01-23,0504,N,VIIRS,n,2,293.33,2.37,D,0
6.50242,116.54967,326.14,0.58,0.52,2024-01-23,0505,N,VIIRS,n,2,293,2.99,D,0
5.69885,116.34991,302.97,0.38,0.36,2024-01-23,1742,N,VIIRS,n,2,289.22,0.32,N,0
5.70216,116.35044,304.45,0.38,0.36,2024-01-23,1742,N,VIIRS,n,2,288.36,0.26,N,0
3.53539,113.34386,317.01,0.44,0.39,2024-01-23,1743,N,VIIRS,n,2,291.65,2.01,N,2
3.52549,113.31372,299.24,0.45,0.39,2024-01-23,1743,N,VIIRS,n,2,280.57,0.54,N,2
2.26454,102.12583,328.09,0.55,0.68,2024-01-23,1924,N,VIIRS,n,2,283.93,4.35,N,2
3.28454,113.0834,306.51,0.59,0.53,2024-01-24,1724,N,VIIRS,n,2,289.83,2.41,N,2
3.28536,113.07798,304.63,0.59,0.53,2024-01-24,1724,N,VIIRS,n,2,290,2.41,N,2
3.52251,113.31401,306.31,0.57,0.52,2024-01-24,1724,N,VIIRS,n,2,289.71,2.33,N,2
3.53793,113.34285,309.2,0.57,0.52,2024-01-24,1724,N,VIIRS,n,2,290.2,1.98,N,2
3.28943,113.08402,314.79,0.59,0.53,2024-01-24,1724,N,VIIRS,n,2,289.75,5.47,N,2
3.2935,113.0901,305.27,0.59,0.53,2024-01-24,1724,N,VIIRS,n,2,289.26,1.39,N,2
3.28861,113.08945,306.8,0.59,0.53,2024-01-24,1724,N,VIIRS,n,2,288.99,1.39,N,2
4.24744,114.30655,342.42,0.42,0.45,2024-01-25,0607,N,VIIRS,n,2,293.08,8.58,D,0
5.13662,116.2243,330.76,0.58,0.52,2024-01-25,0607,N,VIIRS,n,2,293.23,4.47,D,0
5.14323,116.20203,335.21,0.58,0.52,2024-01-25,0607,N,VIIRS,n,2,293.46,4.62,D,0
5.13483,116.22189,327.38,0.58,0.52,2024-01-25,0607,N,VIIRS,n,2,293.41,6.29,D,0
3.03859,112.67496,346.65,0.49,0.4,2024-01-25,0607,N,VIIRS,n,2,295.17,5.92,D,0
5.14234,116.2048,340.28,0.58,0.52,2024-01-25,0607,N,VIIRS,n,2,294.29,5.91,D,0
5.35542,115.55315,328.71,0.53,0.5,2024-01-25,0607,N,VIIRS,n,2,270.9,6.65,D,0
5.50202,115.75878,334.83,0.55,0.51,2024-01-25,0607,N,VIIRS,n,2,294.08,6.07,D,0
3.03487,112.67551,338.5,0.49,0.4,2024-01-25,0607,N,VIIRS,n,2,292.94,5.92,D,0
5.50308,115.75571,338.8,0.55,0.51,2024-01-25,0607,N,VIIRS,n,2,293.95,5.68,D,0
3.97313,103.37453,302.91,0.46,0.39,2024-01-25,1846,N,VIIRS,n,2,289.27,1.19,N,2
1.80387,113.91348,331.07,0.38,0.36,2024-01-26,0547,N,VIIRS,n,2,298.9,2.36,D,0
4.35619,114.92465,328.29,0.4,0.37,2024-01-26,0548,N,VIIRS,n,2,294.38,1.79,D,0
3.66372,113.42777,328.32,0.38,0.36,2024-01-26,0548,N,VIIRS,n,2,297.19,1.73,D,0
3.54367,113.35114,340.4,0.38,0.36,2024-01-26,0548,N,VIIRS,n,2,301.38,4.6,D,2
3.53598,113.34521,330.14,0.39,0.36,2024-01-26,0548,N,VIIRS,l,2,301.94,2.2,D,2
3.28693,113.08624,336.88,0.39,0.36,2024-01-26,0548,N,VIIRS,n,2,297.09,5.15,D,2
3.52459,113.31509,331.89,0.39,0.36,2024-01-26,0548,N,VIIRS,n,2,300.66,2.48,D,2
6.18262,116.19104,339.62,0.46,0.39,2024-01-26,0549,N,VIIRS,n,2,296.01,3.69,D,0
4.54513,114.11841,304.86,0.35,0.57,2024-01-26,1826,N,VIIRS,n,2,288.39,0.71,N,0
3.53579,113.34412,313.76,0.33,0.55,2024-01-26,1827,N,VIIRS,n,2,288.34,1.03,N,2
3.52547,113.31201,312.45,0.32,0.55,2024-01-26,1827,N,VIIRS,n,2,289.43,2.05,N,2
4.66273,103.37782,302.53,0.41,0.37,2024-01-26,1827,N,VIIRS,n,2,291.94,1.37,N,2
4.6593,103.37728,332.39,0.41,0.37,2024-01-26,1827,N,VIIRS,n,2,292.17,5.29,N,2
3.07767,101.4631,306.85,0.48,0.4,2024-01-26,1827,N,VIIRS,n,2,290.6,1.13,N,0
3.07834,101.46493,307.85,0.48,0.4,2024-01-26,1827,N,VIIRS,n,2,290.43,1.03,N,0
2.90158,101.44848,306.04,0.48,0.4,2024-01-26,1827,N,VIIRS,n,2,289.83,1.15,N,0
2.73854,102.39282,304.66,0.43,0.38,2024-01-26,1827,N,VIIRS,n,2,291.31,0.83,N,2
2.7908,101.61105,307.72,0.47,0.39,2024-01-26,1827,N,VIIRS,n,2,291.19,0.91,N,0
3.64802,113.61238,307.67,0.34,0.56,2024-01-26,1827,N,VIIRS,n,2,287.47,0.51,N,0
3.53656,113.30778,307.75,0.32,0.55,2024-01-26,1827,N,VIIRS,n,2,289.02,0.75,N,0
1.37251,104.15563,307.51,0.39,0.36,2024-01-26,1828,N,VIIRS,n,2,291.64,0.71,N,2
1.37861,104.16012,319.58,0.38,0.36,2024-01-26,1828,N,VIIRS,n,2,291.09,1.82,N,2
2.26385,102.12798,307.56,0.44,0.38,2024-01-26,1828,N,VIIRS,n,2,290.34,1.65,N,2
5.26471,116.37344,327.38,0.41,0.37,2024-01-27,0529,N,VIIRS,n,2,296.16,2.16,D,0
2.67592,112.61784,341.25,0.46,0.47,2024-01-27,0529,N,VIIRS,n,2,293.28,10.63,D,0
6.36148,116.56453,331.65,0.4,0.37,2024-01-27,0530,N,VIIRS,n,2,297.94,2.24,D,0
6.36093,116.56091,331.36,0.4,0.37,2024-01-27,0530,N,VIIRS,n,2,298.62,2.24,D,0
1.37564,104.16539,334.06,0.46,0.64,2024-01-27,0709,N,VIIRS,n,2,290.66,5.05,D,2
3.54323,113.35094,318.29,0.49,0.4,2024-01-27,1808,N,VIIRS,n,2,291.25,2.75,N,2
3.53653,113.3454,309.27,0.49,0.4,2024-01-27,1808,N,VIIRS,n,2,292.2,0.86,N,2
4.00448,103.34393,305.17,0.49,0.49,2024-01-27,1808,N,VIIRS,n,2,289.21,1.3,N,2
4.00896,103.3446,305.54,0.49,0.49,2024-01-27,1808,N,VIIRS,n,2,288.89,1.41,N,2
4.0192,103.33722,300.22,0.49,0.49,2024-01-27,1808,N,VIIRS,n,2,288.6,1.72,N,0
3.52478,113.31429,313.55,0.49,0.4,2024-01-27,1808,N,VIIRS,n,2,291.17,1.89,N,2
5.60095,100.76863,302.85,0.39,0.59,2024-01-27,1808,N,VIIRS,n,2,287.51,0.67,N,0
4.00687,103.34673,314.27,0.49,0.48,2024-01-27,1808,N,VIIRS,n,2,289.15,1.63,N,2
1.37193,104.16389,307.16,0.4,0.44,2024-01-27,1809,N,VIIRS,n,2,291.17,5.12,N,0
1.37713,104.15733,341.12,0.4,0.44,2024-01-27,1809,N,VIIRS,n,2,292.25,10.2,N,2
2.26672,102.1256,308.38,0.56,0.51,2024-01-27,1809,N,VIIRS,n,2,290.17,1.2,N,2
2.39086,102.33549,304.1,0.54,0.51,2024-01-27,1809,N,VIIRS,n,2,288.02,1.6,N,0
2.53271,101.8125,307.06,0.59,0.53,2024-01-27,1809,N,VIIRS,n,2,290.4,1.32,N,2
1.38121,104.15792,305.23,0.4,0.44,2024-01-27,1809,N,VIIRS,n,2,290.2,0.9,N,2
2.98477,101.85558,302.32,0.6,0.53,2024-01-27,1809,N,VIIRS,n,2,289.06,1.01,N,0
1.3777,104.15374,326.5,0.4,0.44,2024-01-27,1809,N,VIIRS,n,2,290.6,10.2,N,2
1.37657,104.1609,333.55,0.4,0.44,2024-01-27,1809,N,VIIRS,n,2,290.92,5.12,N,2
3.35077,113.24258,341.31,0.42,0.61,2024-01-28,0510,N,VIIRS,n,2,288.3,3.59,D,0
5.98241,116.45516,332.28,0.47,0.47,2024-01-28,0511,N,VIIRS,n,2,290.06,3.94,D,0
6.36958,116.54296,342.44,0.45,0.47,2024-01-28,0511,N,VIIRS,n,2,297.84,5.95,D,0
6.50383,116.51237,343.4,0.45,0.47,2024-01-28,0511,N,VIIRS,n,2,295.65,17.75,D,0
3.36712,101.57967,331.73,0.49,0.41,2024-01-28,0651,N,VIIRS,l,2,305.89,8.18,D,0
3.52432,113.31358,315.97,0.4,0.37,2024-01-28,1749,N,VIIRS,n,2,291.13,2.23,N,2
3.28994,113.08769,308.84,0.4,0.37,2024-01-28,1749,N,VIIRS,n,2,279.77,1.7,N,2
3.28938,113.09129,319.03,0.4,0.37,2024-01-28,1749,N,VIIRS,n,2,277.29,1.73,N,2
3.28713,113.08359,304.31,0.4,0.37,2024-01-28,1749,N,VIIRS,n,2,281.25,1.48,N,2
1.37988,104.15807,326.89,0.41,0.61,2024-01-28,1750,N,VIIRS,n,2,290.59,4.42,N,2
1.37538,104.14971,303.98,0.41,0.61,2024-01-28,1750,N,VIIRS,n,2,289.94,0.77,N,2
1.38104,104.15046,305.18,0.41,0.61,2024-01-28,1750,N,VIIRS,n,2,290.14,0.77,N,2
2.26566,102.12893,303.17,0.7,0.75,2024-01-28,1930,N,VIIRS,n,2,285.12,0.7,N,2
1.80113,113.91802,328.6,0.49,0.65,2024-01-29,0631,N,VIIRS,n,2,285.68,3.99,D,0
1.51839,103.42907,333.28,0.39,0.36,2024-01-29,0632,N,VIIRS,n,2,297.67,2.84,D,0
3.36716,101.57841,330.57,0.39,0.36,2024-01-29,0632,N,VIIRS,l,2,304.79,6.6,D,0
3.40995,101.55334,330.28,0.39,0.36,2024-01-29,0632,N,VIIRS,l,2,301.16,4.15,D,0
3.4875,101.4765,336.77,0.39,0.37,2024-01-29,0632,N,VIIRS,l,2,311.77,8.41,D,0
2.9722,101.61053,332.91,0.39,0.36,2024-01-29,0632,N,VIIRS,l,2,305.74,4.92,D,0
2.97044,101.61134,331.92,0.39,0.36,2024-01-29,0632,N,VIIRS,l,2,305.76,6.15,D,0
2.98164,101.62722,332.62,0.39,0.36,2024-01-29,0632,N,VIIRS,l,2,304.34,3.31,D,0
1.37562,104.15775,336.64,0.39,0.36,2024-01-29,0632,N,VIIRS,n,2,296.56,3.98,D,2
1.37615,104.16129,335.26,0.39,0.36,2024-01-29,0632,N,VIIRS,n,2,299.97,5.39,D,2
6.45118,100.43292,331.58,0.4,0.37,2024-01-29,0633,N,VIIRS,n,2,301.33,2.42,D,0
5.62245,100.74052,333.23,0.4,0.37,2024-01-29,0633,N,VIIRS,n,2,300.37,2.3,D,0
5.25784,100.77155,333.82,0.4,0.37,2024-01-29,0633,N,VIIRS,n,2,299.34,3.02,D,0
5.21162,100.49574,330.01,0.41,0.37,2024-01-29,0633,N,VIIRS,l,2,304.05,3.11,D,0
4.85916,100.70039,338.81,0.4,0.37,2024-01-29,0633,N,VIIRS,n,2,303.22,4.65,D,0
4.57146,100.94205,330.43,0.4,0.37,2024-01-29,0633,N,VIIRS,n,2,298.37,1.22,D,0
4.91044,115.40739,315.63,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,289.74,1.61,N,0
4.91209,115.41065,312.53,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,290.48,0.83,N,0
5.39705,115.55039,310.65,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,284.47,1.89,N,0
5.39777,115.54568,298.21,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,283.52,1.24,N,0
5.40159,115.54626,299.75,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,284.29,1.88,N,0
5.40088,115.55098,332.55,0.52,0.42,2024-01-29,1730,N,VIIRS,n,2,285.91,4.31,N,0
6.32126,100.65833,311.19,0.46,0.47,2024-01-29,1910,N,VIIRS,n,2,290.98,1.61,N,0
6.31986,100.65984,310.55,0.46,0.47,2024-01-29,1910,N,VIIRS,n,2,291.14,1.26,N,0
2.26284,102.12901,306.14,0.34,0.56,2024-01-29,1911,N,VIIRS,n,2,290.33,0.74,N,2
3.97538,103.37462,303.73,0.38,0.59,2024-01-29,1911,N,VIIRS,n,2,290.08,0.32,N,0
1.37891,104.15685,312.52,0.48,0.64,2024-01-29,1912,N,VIIRS,n,2,289.02,2.68,N,2
1.59864,103.72306,324.97,0.44,0.62,2024-01-29,1912,N,VIIRS,n,2,289.48,1.68,N,0
1.37821,104.16119,320.83,0.48,0.64,2024-01-29,1912,N,VIIRS,n,2,289.11,2.62,N,2
2.26576,102.12479,333.29,0.42,0.45,2024-01-30,0613,N,VIIRS,n,2,296.99,3.56,D,3
5.37778,115.54076,350.48,0.34,0.56,2024-01-30,0613,N,VIIRS,n,2,292.42,7.13,D,0
5.37735,115.53769,367,0.34,0.56,2024-01-30,0613,N,VIIRS,h,2,291.98,7.13,D,0
3.19019,101.56055,329.24,0.44,0.46,2024-01-30,0613,N,VIIRS,l,2,300.85,4.26,D,0
3.0463,101.5976,329.42,0.44,0.46,2024-01-30,0613,N,VIIRS,l,2,302.03,6.71,D,0
3.04968,101.38556,333.2,0.46,0.47,2024-01-30,0613,N,VIIRS,n,2,296.2,6.24,D,0
