latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
5.73262,100.55808,331.57,0.41,0.37,2019-01-09,0645,N,VIIRS,n,2,291.26,3.45,D,0
6.35178,116.38251,303.06,0.38,0.36,2019-01-09,1742,N,VIIRS,n,2,292.66,0.53,N,0
3.52272,113.31178,309.29,0.44,0.39,2019-01-09,1742,N,VIIRS,n,2,290.45,1.38,N,2
4.32665,117.35415,302.89,0.39,0.36,2019-01-09,1742,N,VIIRS,n,2,289.8,0.46,N,0
3.5456,113.35201,312.58,0.44,0.39,2019-01-09,1742,N,VIIRS,n,2,289.59,1.52,N,2
3.28143,113.0805,311.81,0.45,0.39,2019-01-09,1743,N,VIIRS,n,2,288.75,2.66,N,2
1.47204,103.9946,312.9,0.54,0.68,2019-01-09,1743,N,VIIRS,n,2,276.02,1.75,N,0
1.47282,103.98965,299.22,0.54,0.68,2019-01-09,1743,N,VIIRS,n,2,276.51,1.79,N,0
3.29092,113.09023,332.59,0.45,0.39,2019-01-09,1743,N,VIIRS,n,2,289.86,3.18,N,2
3.28861,113.08152,306.7,0.45,0.39,2019-01-09,1743,N,VIIRS,n,2,288.63,2.06,N,2
3.28797,113.0856,312.38,0.45,0.39,2019-01-09,1743,N,VIIRS,n,2,288.64,3.18,N,2
3.28079,113.08459,306.03,0.45,0.39,2019-01-09,1743,N,VIIRS,n,2,288.5,1.84,N,2
1.4755,103.99187,311.32,0.54,0.68,2019-01-09,1743,N,VIIRS,n,2,276.87,1.39,N,0
1.4692,103.99085,303.84,0.54,0.68,2019-01-09,1743,N,VIIRS,n,2,276.3,1.18,N,0
5.99479,100.89427,299.54,0.4,0.6,2019-01-09,1923,N,VIIRS,n,2,279.63,0.69,N,0
5.99555,100.89169,299.85,0.4,0.6,2019-01-09,1923,N,VIIRS,n,2,279.79,0.71,N,0
1.47528,103.99469,302.8,0.76,0.77,2019-01-09,1924,N,VIIRS,n,2,275.95,1.15,N,0
5.34943,116.2354,327.03,0.66,0.73,2019-01-10,0445,N,VIIRS,n,2,283.13,3.94,D,0
1.79292,103.2726,342.37,0.4,0.37,2019-01-10,0625,N,VIIRS,n,2,293.1,4.72,D,0
3.21415,113.56864,328.57,0.38,0.59,2019-01-10,0625,N,VIIRS,n,2,284.94,2.14,D,0
1.80289,103.20173,338.36,0.4,0.37,2019-01-10,0625,N,VIIRS,n,2,298.15,12.74,D,0
2.56793,102.06569,331.77,0.43,0.38,2019-01-10,0625,N,VIIRS,n,2,293.67,5.27,D,0
4.57422,103.44883,336.48,0.39,0.36,2019-01-10,0626,N,VIIRS,n,2,290.47,2.29,D,2
4.97901,116.50415,340.69,0.64,0.72,2019-01-10,0626,N,VIIRS,n,2,280.86,5.8,D,0
5.99614,100.89664,332.42,0.44,0.39,2019-01-10,0626,N,VIIRS,n,2,291.97,5.08,D,0
6.06574,116.17137,308.65,0.4,0.44,2019-01-10,1723,N,VIIRS,n,2,288.04,0.71,N,0
6.0652,116.17496,305.05,0.4,0.44,2019-01-10,1723,N,VIIRS,n,2,287.94,0.71,N,0
3.53615,113.34491,302.65,0.57,0.52,2019-01-10,1724,N,VIIRS,n,2,287.76,1.4,N,0
3.28813,113.08321,308.09,0.59,0.53,2019-01-10,1724,N,VIIRS,n,2,287.83,5.18,N,2
3.28731,113.08863,302.25,0.59,0.53,2019-01-10,1724,N,VIIRS,n,2,287.83,3.42,N,2
3.29218,113.08928,319.81,0.59,0.53,2019-01-10,1724,N,VIIRS,n,2,288.81,3.42,N,2
3.52155,113.31103,303.7,0.57,0.52,2019-01-10,1724,N,VIIRS,n,2,287.24,1.07,N,2
3.28325,113.08262,307.33,0.59,0.53,2019-01-10,1724,N,VIIRS,n,2,288.24,3.33,N,2
4.57673,103.44987,326.3,0.4,0.44,2019-01-11,0607,N,VIIRS,l,2,297.6,2.02,D,2
4.78731,115.88562,336.5,0.55,0.51,2019-01-11,0607,N,VIIRS,n,2,293.1,4.05,D,0
6.17728,116.18503,350.37,0.6,0.53,2019-01-11,0607,N,VIIRS,n,2,294.26,35.89,D,0
5.56834,116.20808,341.64,0.59,0.53,2019-01-11,0607,N,VIIRS,n,2,290.68,10.07,D,0
4.9256,115.68108,299.65,0.44,0.62,2019-01-11,1704,N,VIIRS,n,2,284.8,0.43,N,0
5.2833,116.17287,300.56,0.41,0.61,2019-01-11,1704,N,VIIRS,n,2,285.34,1.15,N,0
5.28567,116.1748,301.12,0.41,0.6,2019-01-11,1704,N,VIIRS,n,2,285.5,0.65,N,0
4.55357,100.88654,313.82,0.39,0.36,2019-01-11,1845,N,VIIRS,n,2,290.51,0.93,N,0
4.02415,103.34256,300.85,0.46,0.39,2019-01-11,1845,N,VIIRS,n,2,282.52,0.47,N,0
4.02056,103.342,307.54,0.46,0.39,2019-01-11,1845,N,VIIRS,n,2,284.45,1.03,N,0
5.43111,100.59944,302.48,0.38,0.36,2019-01-11,1845,N,VIIRS,n,2,287.09,0.37,N,0
5.99453,100.89355,301.84,0.38,0.36,2019-01-11,1845,N,VIIRS,n,2,281.5,0.35,N,0
2.96023,101.37447,330.19,0.4,0.37,2019-01-11,1846,N,VIIRS,n,2,288.49,2.82,N,2
2.82458,101.88026,302.35,0.41,0.37,2019-01-11,1846,N,VIIRS,n,2,284.81,0.53,N,0
2.97811,101.56833,298.43,0.4,0.37,2019-01-11,1846,N,VIIRS,n,2,279.73,0.29,N,0
3.65202,103.07948,308.69,0.45,0.39,2019-01-11,1846,N,VIIRS,n,2,291.07,0.8,N,0
1.44956,103.89367,335.59,0.44,0.62,2019-01-12,0547,N,VIIRS,n,2,280.84,4.94,D,2
1.44983,103.89378,333.42,0.44,0.62,2019-01-12,0547,N,VIIRS,n,2,281.15,4.96,D,2
5.58366,115.88837,337.42,0.44,0.38,2019-01-12,0548,N,VIIRS,n,2,293.02,4.23,D,0
6.44125,116.52278,334.12,0.48,0.4,2019-01-12,0548,N,VIIRS,n,2,292.71,8.11,D,0
7.34195,117.27322,333.26,0.54,0.42,2019-01-12,0548,N,VIIRS,n,2,291.78,7.22,D,0
4.54025,115.48746,329.64,0.42,0.37,2019-01-12,0548,N,VIIRS,n,2,293.11,2.22,D,0
3.54427,113.35184,336,0.38,0.36,2019-01-12,0548,N,VIIRS,n,2,293.54,5.01,D,2
4.53883,115.48724,330.59,0.42,0.37,2019-01-12,0548,N,VIIRS,n,2,293.05,2.46,D,0
4.86866,115.89727,335.97,0.43,0.38,2019-01-12,0548,N,VIIRS,n,2,296.87,4.91,D,0
5.36614,116.16779,330.57,0.45,0.39,2019-01-12,0548,N,VIIRS,n,2,295.48,2.99,D,0
5.51516,115.69318,334.44,0.43,0.38,2019-01-12,0548,N,VIIRS,n,2,292.26,4.63,D,0
4.65794,103.38004,324.61,0.41,0.37,2019-01-12,1826,N,VIIRS,n,2,290.94,2.57,N,2
5.01073,115.49946,315.57,0.43,0.62,2019-01-12,1826,N,VIIRS,n,2,283.31,2.63,N,0
4.57361,103.45005,313.54,0.41,0.37,2019-01-12,1826,N,VIIRS,n,2,290.12,1.06,N,2
4.57417,103.44638,307.08,0.41,0.37,2019-01-12,1826,N,VIIRS,n,2,290.49,1.06,N,2
4.57702,103.45058,311.59,0.41,0.37,2019-01-12,1826,N,VIIRS,n,2,290.4,1.42,N,2
5.01646,115.50043,316.21,0.43,0.62,2019-01-12,1826,N,VIIRS,n,2,284.74,3.03,N,0
1.37624,104.15996,304.15,0.38,0.36,2019-01-12,1827,N,VIIRS,n,2,291.05,0.47,N,0
1.45857,103.65748,304.42,0.39,0.36,2019-01-12,1827,N,VIIRS,n,2,289.61,0.82,N,0
1.45912,103.65398,318.05,0.39,0.36,2019-01-12,1827,N,VIIRS,n,2,289.73,1.37,N,0
1.54202,103.74883,305.26,0.39,0.36,2019-01-12,1827,N,VIIRS,n,2,291.44,0.81,N,0
2.34107,102.99374,303.71,0.41,0.37,2019-01-12,1827,N,VIIRS,n,2,290.08,0.93,N,0
2.7387,102.39297,302.63,0.43,0.38,2019-01-12,1827,N,VIIRS,n,2,283.85,0.81,N,2
2.78084,102.58722,305.02,0.42,0.38,2019-01-12,1827,N,VIIRS,n,2,284.87,0.81,N,0
3.07496,101.4014,302.77,0.48,0.4,2019-01-12,1827,N,VIIRS,n,2,285.22,0.59,N,0
4.02183,103.34062,308.55,0.41,0.37,2019-01-12,1827,N,VIIRS,n,2,292.09,0.85,N,0
6.32538,116.54111,343.34,0.4,0.37,2019-01-13,0529,N,VIIRS,n,2,295.98,4.63,D,0
6.32482,116.53755,332.76,0.4,0.37,2019-01-13,0529,N,VIIRS,n,2,294.48,4.63,D,0
6.33768,116.55379,330.73,0.4,0.37,2019-01-13,0529,N,VIIRS,n,2,295.85,1.5,D,0
3.28688,113.08583,326.65,0.41,0.45,2019-01-13,0529,N,VIIRS,n,2,290.88,2.88,D,2
3.2863,113.08208,331.69,0.41,0.45,2019-01-13,0529,N,VIIRS,n,2,293.55,3.12,D,2
3.52549,113.31387,328.64,0.4,0.44,2019-01-13,0529,N,VIIRS,n,2,296.19,5.25,D,2
5.01402,115.49915,336.3,0.44,0.38,2019-01-13,0529,N,VIIRS,n,2,298.99,5.61,D,0
5.42796,115.51648,326.29,0.43,0.38,2019-01-13,0529,N,VIIRS,n,2,294.24,3.17,D,0
6.32381,116.54182,329.86,0.4,0.37,2019-01-13,0529,N,VIIRS,n,2,295.35,2.86,D,0
4.8887,101.00468,331.95,0.32,0.55,2019-01-13,0710,N,VIIRS,n,2,288.18,2.2,D,0
3.27178,102.19329,332.31,0.37,0.58,2019-01-13,0710,N,VIIRS,n,2,288.37,3.86,D,0
3.5231,113.31219,304.94,0.49,0.4,2019-01-13,1808,N,VIIRS,n,2,278.06,0.98,N,2
4.57414,103.45016,305.25,0.49,0.48,2019-01-13,1808,N,VIIRS,n,2,288.39,1.58,N,2
2.73865,102.39165,302.08,0.54,0.51,2019-01-13,1808,N,VIIRS,n,2,286.46,1.15,N,0
3.54346,113.35149,319.95,0.49,0.4,2019-01-13,1808,N,VIIRS,n,2,281.8,2.07,N,2
3.28647,113.08646,312.48,0.48,0.4,2019-01-13,1808,N,VIIRS,n,2,282.04,1.74,N,2
4.57479,103.44572,312.18,0.49,0.48,2019-01-13,1808,N,VIIRS,n,2,288.1,1.58,N,2
1.80919,104.16257,314.92,0.4,0.44,2019-01-13,1808,N,VIIRS,n,2,289.2,2.24,N,0
2.73791,102.39651,302.75,0.54,0.51,2019-01-13,1808,N,VIIRS,n,2,286.92,1.54,N,0
3.29013,113.08707,308.84,0.48,0.4,2019-01-13,1808,N,VIIRS,n,2,283.55,2.61,N,2
5.1071,102.8952,300.74,0.54,0.51,2019-01-13,1808,N,VIIRS,n,2,287.67,0.65,N,0
3.28944,113.09133,327.73,0.48,0.4,2019-01-13,1808,N,VIIRS,n,2,282.86,2.61,N,2
3.28716,113.08221,305.22,0.48,0.4,2019-01-13,1808,N,VIIRS,n,2,280.54,1.49,N,2
