latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
5.38631,115.47009,341.67,0.39,0.36,2020-01-05,0535,N,VIIRS,n,2,296.45,11.5,D,0
5.3575,115.55051,348.55,0.39,0.36,2020-01-05,0535,N,VIIRS,n,2,295.84,5.51,D,0
5.36139,115.55354,336.75,0.39,0.36,2020-01-05,0535,N,VIIRS,n,2,291.94,3.94,D,0
5.36085,115.55,341.27,0.39,0.36,2020-01-05,0535,N,VIIRS,n,2,291.46,3.6,D,0
3.35633,102.25549,334.81,0.46,0.64,2020-01-05,0715,N,VIIRS,n,2,290.91,4.46,D,0
5.05995,100.45834,344.08,0.37,0.58,2020-01-05,0716,N,VIIRS,n,2,300.06,4.46,D,0
5.54866,101.13125,330.42,0.42,0.61,2020-01-05,0716,N,VIIRS,n,2,290.95,2.76,D,0
5.44253,100.30112,329.89,0.37,0.58,2020-01-05,0716,N,VIIRS,n,2,298.9,2.61,D,0
5.89451,101.96535,327.53,0.48,0.65,2020-01-05,0716,N,VIIRS,n,2,291.14,3.07,D,0
5.8958,101.96471,328.5,0.48,0.65,2020-01-05,0716,N,VIIRS,n,2,291.35,2.69,D,0
6.01313,100.79121,335.39,0.4,0.6,2020-01-05,0716,N,VIIRS,n,2,295.53,5,D,0
6.01874,100.79062,332.62,0.4,0.6,2020-01-05,0716,N,VIIRS,n,2,295.48,10.39,D,0
6.01819,100.78667,333.22,0.4,0.6,2020-01-05,0716,N,VIIRS,n,2,295.57,5.57,D,0
6.1683,100.45659,344.27,0.39,0.59,2020-01-05,0716,N,VIIRS,n,2,295.08,2.91,D,0
6.49199,100.40072,330.81,0.39,0.59,2020-01-05,0716,N,VIIRS,n,2,296.51,3.39,D,0
3.97383,103.37619,317.69,0.39,0.44,2020-01-05,1813,N,VIIRS,n,2,290.71,0.86,N,2
3.56268,102.07629,326.25,0.47,0.48,2020-01-05,1814,N,VIIRS,n,2,290.92,1.81,N,0
3.5633,102.07209,309.77,0.47,0.48,2020-01-05,1814,N,VIIRS,n,2,290.51,1.81,N,0
1.37817,104.1528,330.57,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,294.43,9.29,N,0
1.37682,104.16165,329.33,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,293.08,6.97,N,0
1.37582,104.15898,337.2,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,292.48,11.52,N,0
1.37652,104.15458,339.02,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,294.54,11.52,N,0
1.38024,104.15513,305.31,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,291.39,2.64,N,0
1.37954,104.15954,333.12,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,293.07,2.64,N,0
1.37377,104.15668,310.38,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,291.43,9.29,N,0
1.37444,104.15227,328.1,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,291.45,9.29,N,0
3.55891,102.07142,303.76,0.47,0.48,2020-01-05,1814,N,VIIRS,n,2,290.27,1.81,N,0
2.26495,102.1254,313.06,0.44,0.46,2020-01-05,1814,N,VIIRS,n,2,291.62,2.06,N,0
1.3528,104.15992,313.89,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,291.33,2.02,N,0
1.37279,104.15405,306.61,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,291.28,11.52,N,0
1.37749,104.15723,337.34,0.49,0.4,2020-01-05,1814,N,VIIRS,n,2,293.69,9.29,N,0
5.66369,116.45815,325.5,0.57,0.43,2020-01-06,0516,N,VIIRS,n,2,289.32,2.94,D,0
5.58402,116.19398,329.17,0.4,0.44,2020-01-06,0516,N,VIIRS,n,2,287.16,2.52,D,0
5.48921,116.19944,343.48,0.4,0.44,2020-01-06,0516,N,VIIRS,n,2,286.28,11.27,D,0
5.3369,116.13007,325.76,0.4,0.44,2020-01-06,0516,N,VIIRS,n,2,283.8,2.16,D,0
5.26875,115.98618,329.6,0.41,0.45,2020-01-06,0516,N,VIIRS,n,2,293.34,3.15,D,0
5.85538,100.77913,332.65,0.39,0.44,2020-01-06,0657,N,VIIRS,n,2,297.93,2.62,D,0
4.56234,103.46564,295.27,0.41,0.61,2020-01-06,1754,N,VIIRS,n,2,274.29,1.7,N,0
3.22847,101.39793,331.52,0.38,0.36,2020-01-07,0637,N,VIIRS,n,2,292.85,1.96,D,0
4.36362,100.70348,337.68,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,297.97,5.99,D,0
3.55447,101.99296,338.52,0.39,0.36,2020-01-07,0638,N,VIIRS,n,2,293.8,3.64,D,0
3.80488,102.39256,331.54,0.4,0.37,2020-01-07,0638,N,VIIRS,n,2,288.52,2.44,D,0
4.01074,101.14069,332.64,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,296.69,4.08,D,0
4.01021,101.13724,330.47,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,298.42,3.44,D,0
4.40973,100.6046,337.88,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,293.3,4.07,D,0
5.0082,100.94192,332.72,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,296.5,2.11,D,0
5.11447,100.81561,331.68,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,293.88,2.79,D,0
5.0611,100.44162,335.69,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,296.04,2.23,D,0
5.06405,100.41636,332.46,0.39,0.36,2020-01-07,0638,N,VIIRS,n,2,293.47,2.46,D,0
5.65609,100.82252,336.84,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,289.27,3.5,D,0
6.01293,100.78828,338.51,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,291.29,4.13,D,0
6.01241,100.78482,335.61,0.38,0.36,2020-01-07,0638,N,VIIRS,n,2,287.44,4.13,D,0
3.97338,103.37482,307.1,0.48,0.65,2020-01-07,1916,N,VIIRS,n,2,279.04,1.47,N,2
3.28247,113.08632,326.26,0.54,0.51,2020-01-08,0618,N,VIIRS,n,2,281.11,3.86,D,2
3.28718,113.08582,355.17,0.54,0.51,2020-01-08,0618,N,VIIRS,n,2,288.36,20.38,D,2
1.00623,110.62414,336.53,0.52,0.42,2020-01-08,0618,N,VIIRS,n,2,289.62,4.7,D,0
3.28952,113.08727,345.18,0.54,0.51,2020-01-08,0618,N,VIIRS,n,2,289.56,10.76,D,2
2.31264,102.74999,335.99,0.48,0.4,2020-01-08,0618,N,VIIRS,n,2,294.13,3.28,D,0
3.28482,113.08781,344.33,0.54,0.51,2020-01-08,0618,N,VIIRS,n,2,289.85,24.05,D,2
4.64599,101.9687,337.12,0.49,0.4,2020-01-08,0619,N,VIIRS,n,2,295.07,3.73,D,0
6.01297,100.78651,339.39,0.55,0.43,2020-01-08,0619,N,VIIRS,n,2,292.82,6.38,D,0
3.80607,102.76263,337.73,0.46,0.39,2020-01-08,0619,N,VIIRS,n,2,295.08,8.45,D,0
3.36935,101.57785,328.42,0.54,0.42,2020-01-08,0619,N,VIIRS,l,2,299.01,6.22,D,0
3.31195,101.5917,328.04,0.54,0.42,2020-01-08,0619,N,VIIRS,l,2,299.33,8.25,D,0
3.28233,102.55865,334.06,0.48,0.4,2020-01-08,0619,N,VIIRS,n,2,297.99,8.11,D,0
5.0377,115.94845,326.33,0.45,0.63,2020-01-08,0619,N,VIIRS,n,2,287.25,3.11,D,0
4.98681,115.96304,327.2,0.45,0.63,2020-01-08,0619,N,VIIRS,n,2,287.18,3.47,D,0
3.52703,102.831,306,0.43,0.46,2020-01-08,1857,N,VIIRS,n,2,288.61,1.17,N,0
6.59264,100.29221,309.59,0.43,0.38,2020-01-08,1857,N,VIIRS,n,2,291.13,1.38,N,0
4.56518,103.44829,300.19,0.45,0.47,2020-01-08,1857,N,VIIRS,n,2,287.71,1.63,N,2
3.52659,102.83202,307.66,0.43,0.46,2020-01-08,1857,N,VIIRS,n,2,288.49,1.23,N,0
2.70229,102.00994,296.21,0.39,0.44,2020-01-08,1858,N,VIIRS,n,2,269.76,0.25,N,0
2.41596,102.08553,309.05,0.4,0.44,2020-01-08,1858,N,VIIRS,n,2,276.45,0.73,N,0
2.73921,102.39412,296.64,0.41,0.45,2020-01-08,1858,N,VIIRS,n,2,270.93,0.5,N,2
3.27809,113.07221,339.31,0.43,0.38,2020-01-09,0559,N,VIIRS,n,2,294.4,5.23,D,2
3.28275,113.07944,329.02,0.43,0.38,2020-01-09,0559,N,VIIRS,n,2,297.83,5.47,D,2
2.76554,111.56335,336.25,0.39,0.36,2020-01-09,0559,N,VIIRS,n,2,278.41,5.46,D,0
3.28741,113.08664,338.47,0.43,0.38,2020-01-09,0559,N,VIIRS,n,2,298.46,9.35,D,2
5.61616,100.50285,325.43,0.4,0.6,2020-01-09,0600,N,VIIRS,n,2,287.52,2.27,D,0
5.17869,100.99255,333.68,0.38,0.59,2020-01-09,0600,N,VIIRS,n,2,278.01,2.38,D,0
5.03407,102.34944,327.78,0.61,0.54,2020-01-09,0600,N,VIIRS,n,2,281.03,4.95,D,0
2.53256,101.8146,327.33,0.37,0.58,2020-01-09,0600,N,VIIRS,n,2,291.79,6.84,D,0
5.17495,100.99329,328.23,0.38,0.59,2020-01-09,0600,N,VIIRS,n,2,277.85,2.9,D,0
6.18495,100.54396,299.15,0.42,0.37,2020-01-09,1838,N,VIIRS,n,2,278.15,0.21,N,0
6.28289,100.56612,323.91,0.42,0.37,2020-01-09,1838,N,VIIRS,n,2,283.4,2.24,N,0
3.49647,102.60934,304.41,0.39,0.36,2020-01-09,1839,N,VIIRS,n,2,281.85,1.05,N,0
1.37722,104.15986,307.8,0.44,0.39,2020-01-09,1839,N,VIIRS,n,2,281.98,1.79,N,0
1.37685,104.15875,305.02,0.44,0.38,2020-01-09,1839,N,VIIRS,n,2,281.69,1.63,N,0
1.7075,103.33933,303.18,0.41,0.37,2020-01-09,1839,N,VIIRS,n,2,288.26,0.59,N,0
2.31792,102.5074,305.15,0.39,0.36,2020-01-09,1839,N,VIIRS,n,2,286.16,0.47,N,0
2.73901,102.3946,308.3,0.39,0.36,2020-01-09,1839,N,VIIRS,n,2,280.04,1.14,N,2
3.28615,113.08471,332.19,0.43,0.38,2020-01-10,0540,N,VIIRS,n,2,283.78,3.26,D,2
5.6781,100.7246,301.19,0.51,0.66,2020-01-11,1800,N,VIIRS,n,2,286.52,0.59,N,0
6.18038,100.64045,307.65,0.52,0.67,2020-01-11,1800,N,VIIRS,n,2,285.02,0.93,N,0
4.65951,103.37875,298.29,0.32,0.55,2020-01-11,1801,N,VIIRS,n,2,278.2,0.89,N,2
4.04983,100.94892,330.43,0.4,0.37,2020-01-12,0644,N,VIIRS,n,2,297.49,2.96,D,0
5.09146,101.01545,345.56,0.41,0.37,2020-01-12,0644,N,VIIRS,n,2,299.33,5.62,D,0
3.61684,102.86359,337.48,0.47,0.4,2020-01-12,0644,N,VIIRS,n,2,291.78,9.77,D,0
3.52691,102.83307,333.1,0.47,0.4,2020-01-12,0644,N,VIIRS,n,2,292.07,3.72,D,0
3.26466,102.021,338.2,0.43,0.38,2020-01-12,0644,N,VIIRS,n,2,291.91,6.99,D,0
5.08804,101.01595,335.29,0.41,0.37,2020-01-12,0644,N,VIIRS,n,2,298.59,5.62,D,0
4.09553,100.95322,340.68,0.4,0.37,2020-01-12,0644,N,VIIRS,n,2,290.21,4.27,D,0
4.11022,101.0512,337.12,0.4,0.37,2020-01-12,0644,N,VIIRS,n,2,292.94,4.64,D,0
4.05483,100.95926,332.16,0.4,0.37,2020-01-12,0644,N,VIIRS,n,2,298.88,3.03,D,0
6.68051,100.2382,336.08,0.4,0.37,2020-01-12,0645,N,VIIRS,n,2,304.2,4.42,D,0
6.30384,100.56603,330.79,0.4,0.37,2020-01-12,0645,N,VIIRS,n,2,291.6,2.22,D,0
1.37411,104.15398,321.88,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,257.18,2.64,N,0
1.37617,104.16113,301.65,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,259.77,2.77,N,0
1.37769,104.15112,351.85,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,255.12,4.86,N,0
1.37693,104.15614,320.98,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,257.75,2.77,N,0
1.37846,104.14602,304.71,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,258.39,4.86,N,0
1.37332,104.15894,299.97,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,260.48,0.95,N,0
1.37571,104.14388,295.78,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,262.55,1.51,N,0
1.37491,104.14893,320.2,0.54,0.68,2020-01-12,1743,N,VIIRS,n,2,256.96,2.64,N,0
4.65928,103.37858,305.66,0.6,0.7,2020-01-12,1922,N,VIIRS,n,2,285.74,1.38,N,2
4.57406,103.4483,303.75,0.61,0.71,2020-01-12,1922,N,VIIRS,n,2,284.05,1.95,N,2
4.57261,103.44859,299.28,0.61,0.71,2020-01-12,1922,N,VIIRS,n,2,283.95,1.3,N,2
1.37725,104.1546,347.73,0.76,0.77,2020-01-12,1923,N,VIIRS,n,2,275.84,19.27,N,0
1.3761,104.16163,367,0.76,0.77,2020-01-12,1923,N,VIIRS,h,2,279.18,19.27,N,0
1.37838,104.14772,297.59,0.76,0.77,2020-01-12,1923,N,VIIRS,n,2,275.35,6.56,N,0
1.37149,104.15559,300.09,0.76,0.77,2020-01-12,1923,N,VIIRS,n,2,275.79,11.13,N,0
1.3786,104.15707,367,0.76,0.77,2020-01-12,1923,N,VIIRS,h,2,276.45,11.13,N,0
1.37978,104.15012,304.49,0.76,0.77,2020-01-12,1923,N,VIIRS,n,2,275.11,11.13,N,0
1.37742,104.16402,330.18,0.76,0.77,2020-01-12,1923,N,VIIRS,n,2,280.45,17.95,N,0
1.79638,103.1737,325.97,0.4,0.37,2020-01-13,0624,N,VIIRS,n,2,289.9,1.66,D,0
2.58333,102.27261,330.81,0.42,0.38,2020-01-13,0625,N,VIIRS,n,2,288.76,2.18,D,0
4.31195,101.63307,351.12,0.43,0.38,2020-01-13,0625,N,VIIRS,n,2,296.26,32.49,D,0
3.73385,101.81152,333.11,0.43,0.38,2020-01-13,0625,N,VIIRS,n,2,291.32,4.44,D,0
4.57552,103.45085,339,0.39,0.36,2020-01-13,0625,N,VIIRS,n,2,293.73,3.35,D,2
5.94547,100.72909,336.33,0.46,0.39,2020-01-13,0626,N,VIIRS,n,2,298.72,2.92,D,0
6.24278,100.57862,336.98,0.46,0.39,2020-01-13,0626,N,VIIRS,n,2,297.52,3.89,D,0
5.94123,100.7255,331.29,0.46,0.39,2020-01-13,0626,N,VIIRS,n,2,297.97,2.92,D,0
4.57676,103.44873,303.49,0.58,0.52,2020-01-13,1903,N,VIIRS,n,2,283,1.24,N,2
6.59803,100.25797,302.48,0.51,0.41,2020-01-13,1903,N,VIIRS,n,2,288.68,0.63,N,0
6.1422,100.62207,304.06,0.54,0.42,2020-01-13,1903,N,VIIRS,n,2,287.3,0.87,N,0
5.6313,100.49229,309.38,0.54,0.42,2020-01-13,1903,N,VIIRS,n,2,291.27,1.1,N,0
2.74316,103.06048,301.2,0.58,0.52,2020-01-13,1904,N,VIIRS,n,2,276.96,1.07,N,0
3.46875,103.08436,305.04,0.57,0.52,2020-01-13,1904,N,VIIRS,n,2,288.17,0.71,N,0
1.35275,104.16165,301.74,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.15,0.48,N,0
1.36982,104.15746,299.43,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.93,6.89,N,0
1.37036,104.15413,300.31,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.55,7.56,N,0
1.37089,104.15085,298.89,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.41,7.56,N,0
1.37353,104.1683,299.99,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.41,1.1,N,0
1.37407,104.16499,306.77,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.67,1.1,N,0
1.3746,104.16171,317.88,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.98,6.89,N,0
1.37672,104.1486,306.12,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.42,1.19,N,0
1.37725,104.14533,299.27,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,270.93,1.19,N,0
1.37513,104.15839,347.88,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.42,6.89,N,0
1.37566,104.15514,367,0.36,0.58,2020-01-13,1904,N,VIIRS,h,2,273.93,7.56,N,0
1.37619,104.15186,322.26,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.68,7.56,N,0
1.37938,104.16589,302.65,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.8,1.59,N,0
1.3815,104.15279,311.37,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.34,2.25,N,0
1.38203,104.14951,302.51,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.27,0.71,N,0
1.38256,104.14623,297.41,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.4,0.71,N,0
1.37991,104.16265,327.7,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.36,2.86,N,0
1.38044,104.15936,322.85,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,272.53,2.86,N,0
1.38097,104.15607,327.75,0.36,0.58,2020-01-13,1904,N,VIIRS,n,2,271.67,2.25,N,0
2.26408,102.12649,302.17,0.51,0.49,2020-01-13,1904,N,VIIRS,n,2,277.34,1.24,N,2
3.80558,102.7626,335.76,0.47,0.48,2020-01-14,0606,N,VIIRS,n,2,295.06,6,D,0
3.04854,103.33125,333.31,0.44,0.46,2020-01-14,0606,N,VIIRS,n,2,281.67,2.94,D,0
3.83856,101.81507,329.18,0.54,0.51,2020-01-14,0606,N,VIIRS,n,2,282.05,4.28,D,0
4.09426,100.95589,330.46,0.62,0.54,2020-01-14,0606,N,VIIRS,n,2,291.44,5.26,D,0
4.09334,100.9503,327.09,0.62,0.54,2020-01-14,0606,N,VIIRS,n,2,291.99,6.4,D,0
3.53806,102.59734,340.94,0.49,0.48,2020-01-14,0606,N,VIIRS,n,2,287.09,10.34,D,0
3.80624,102.76177,341.59,0.47,0.48,2020-01-14,0606,N,VIIRS,n,2,294.65,7.29,D,0
5.02604,100.40014,333.11,0.33,0.55,2020-01-14,0607,N,VIIRS,n,2,295.16,2.44,D,0
6.00915,100.79037,330.1,0.59,0.53,2020-01-14,0607,N,VIIRS,n,2,293.93,5.13,D,0
5.04832,100.50458,367,0.32,0.55,2020-01-14,0607,N,VIIRS,h,2,293.27,5.53,D,0
5.61132,100.38219,326.63,0.32,0.54,2020-01-14,0607,N,VIIRS,n,2,289,2.02,D,0
5.82976,101.90482,340.62,0.5,0.49,2020-01-14,0607,N,VIIRS,n,2,295.08,7.37,D,0
5.8291,101.90855,330.63,0.5,0.49,2020-01-14,0607,N,VIIRS,n,2,295.17,6.56,D,0
5.04793,100.50542,353.89,0.32,0.55,2020-01-14,0607,N,VIIRS,n,2,292.98,6.07,D,0
6.68266,100.23637,341.27,0.63,0.54,2020-01-14,0607,N,VIIRS,n,2,298.96,6.56,D,0
6.01882,100.78862,328.01,0.59,0.53,2020-01-14,0607,N,VIIRS,n,2,294.52,8.37,D,0
6.01398,100.78949,351.63,0.59,0.53,2020-01-14,0607,N,VIIRS,n,2,296.12,8.37,D,0
4.55753,103.45845,307.17,0.45,0.39,2020-01-14,1844,N,VIIRS,n,2,292.84,1.46,N,2
4.57728,103.44923,313.68,0.45,0.39,2020-01-14,1844,N,VIIRS,n,2,293.1,2.41,N,2
4.98843,101.18851,310.47,0.39,0.36,2020-01-14,1844,N,VIIRS,n,2,292.01,0.68,N,0
