latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
3.28056,113.08199,298.33,0.55,0.43,2018-01-01,1736,N,VIIRS,n,2,279.86,1.82,N,2
3.28344,113.08406,296.83,0.55,0.43,2018-01-01,1736,N,VIIRS,n,2,279.69,1.87,N,2
2.01092,102.67815,302.59,0.45,0.47,2018-01-02,1858,N,VIIRS,n,2,284.79,1.2,N,0
5.01053,115.49866,314.4,0.34,0.56,2018-01-04,1819,N,VIIRS,n,2,287.39,2.2,N,0
5.01567,115.49953,338.95,0.34,0.56,2018-01-04,1819,N,VIIRS,n,2,288.44,2.2,N,2
5.01241,115.49943,344.87,0.34,0.56,2018-01-04,1819,N,VIIRS,n,2,287.95,3.84,N,2
4.57612,103.44794,311.37,0.47,0.4,2018-01-04,1820,N,VIIRS,n,2,284.1,1.64,N,2
4.55627,103.46071,304.51,0.63,0.54,2018-01-05,1801,N,VIIRS,n,2,285.4,2.05,N,0
4.55595,103.4618,311.41,0.63,0.54,2018-01-05,1801,N,VIIRS,n,2,285.45,2.44,N,0
4.66037,103.37873,302.3,0.32,0.54,2018-01-05,1801,N,VIIRS,n,2,283.97,1.14,N,2
4.66251,103.36428,343.15,0.32,0.55,2018-01-05,1801,N,VIIRS,n,2,282.28,3.15,N,2
5.68123,100.83554,340.3,0.41,0.37,2018-01-06,0645,N,VIIRS,n,2,276.77,4.51,D,0
6.58955,100.28563,342.93,0.4,0.37,2018-01-06,0645,N,VIIRS,n,2,288.26,5.27,D,0
6.59009,100.28928,328.07,0.4,0.37,2018-01-06,0645,N,VIIRS,n,2,288.28,3.91,D,0
3.19371,101.57585,328.09,0.44,0.39,2018-01-07,0625,N,VIIRS,n,2,296.39,3.22,D,0
3.10544,101.40451,330.18,0.45,0.39,2018-01-07,0625,N,VIIRS,n,2,296.89,4.54,D,0
3.19017,101.57638,327.66,0.44,0.39,2018-01-07,0625,N,VIIRS,n,2,295.6,5.09,D,0
3.31447,101.5911,327.18,0.44,0.38,2018-01-07,0626,N,VIIRS,l,2,300.9,4.17,D,0
3.58349,102.23627,333.47,0.41,0.37,2018-01-07,0626,N,VIIRS,n,2,295.8,4.77,D,0
6.27571,100.54454,333.11,0.46,0.39,2018-01-07,0626,N,VIIRS,n,2,286.66,2.86,D,0
5.0137,115.49881,321.65,0.43,0.46,2018-01-07,1723,N,VIIRS,n,2,291.19,2.88,N,2
3.29072,113.0873,300.37,0.59,0.53,2018-01-07,1724,N,VIIRS,n,2,280.84,1.92,N,2
3.97484,103.37401,314.26,0.6,0.53,2018-01-07,1904,N,VIIRS,n,2,286.86,1.5,N,0
1.46462,103.7675,325.16,0.43,0.46,2018-01-08,0606,N,VIIRS,n,2,291.14,4.47,D,0
5.67701,100.83646,336.12,0.58,0.52,2018-01-08,0607,N,VIIRS,n,2,287.89,9.03,D,0
4.65691,103.3807,335.22,0.41,0.45,2018-01-08,0607,N,VIIRS,n,2,283.82,4.79,D,2
4.65918,103.38075,326.81,0.41,0.45,2018-01-08,0607,N,VIIRS,n,2,283.71,4.82,D,2
3.97169,103.3754,325.69,0.44,0.62,2018-01-09,0548,N,VIIRS,n,2,278.77,2.52,D,2
4.55683,103.4659,312.78,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,290.04,1.63,N,0
4.57676,103.45014,316.05,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,290.98,1.28,N,2
4.57391,103.44592,305.88,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,291.11,0.58,N,2
4.57334,103.44961,307.79,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,291.1,1.01,N,2
4.56309,103.44803,307.67,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,290.85,1.31,N,0
4.66327,103.36462,307.2,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,289.43,0.87,N,2
4.65984,103.36409,305.72,0.41,0.37,2018-01-09,1826,N,VIIRS,n,2,289.46,0.9,N,2
3.97434,103.37421,317.05,0.41,0.37,2018-01-09,1827,N,VIIRS,n,2,284.71,2.52,N,2
3.97093,103.37368,309.64,0.41,0.37,2018-01-09,1827,N,VIIRS,n,2,282.86,1.39,N,0
3.99358,103.13885,305.66,0.41,0.37,2018-01-09,1827,N,VIIRS,n,2,291.1,0.77,N,2
3.52275,113.31413,302.36,0.4,0.37,2018-01-11,1749,N,VIIRS,n,2,274.32,0.61,N,2
5.22949,116.3037,335.94,0.38,0.36,2018-01-15,0535,N,VIIRS,n,2,289.1,6.26,D,0
4.59015,100.91646,334.07,0.38,0.36,2018-01-17,0638,N,VIIRS,n,2,296.19,2.84,D,0
4.31536,101.04437,330.74,0.38,0.36,2018-01-17,0638,N,VIIRS,n,2,295.43,1.41,D,0
5.59489,100.8335,330.84,0.38,0.36,2018-01-17,0639,N,VIIRS,n,2,287.8,3.65,D,0
5.39558,100.29791,352.56,0.38,0.36,2018-01-17,0639,N,VIIRS,n,2,299.02,12.72,D,0
5.66598,100.7442,326.71,0.38,0.36,2018-01-17,0639,N,VIIRS,n,2,289.73,1.97,D,0
5.86237,100.50055,330.72,0.38,0.36,2018-01-17,0639,N,VIIRS,n,2,292.22,2.11,D,0
3.97413,103.37667,332.87,0.43,0.38,2018-01-18,0619,N,VIIRS,n,2,298.09,2.16,D,2
4.66163,103.36596,325.16,0.42,0.38,2018-01-18,0619,N,VIIRS,n,2,286.48,2.71,D,2
3.29043,113.09195,309.58,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,275.95,2.25,N,2
3.28055,113.0836,300.3,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,276.14,1.65,N,0
3.28109,113.08,300.85,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,276,1.84,N,2
3.28603,113.08419,311.36,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,276.84,1.99,N,2
3.28656,113.08064,302.65,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,276.81,2.7,N,2
3.29096,113.0884,302.03,0.38,0.59,2018-01-18,1717,N,VIIRS,n,2,276.46,1.99,N,2
2.73963,102.39539,299.79,0.42,0.45,2018-01-18,1858,N,VIIRS,n,2,281.88,0.69,N,2
2.95936,101.37782,305.27,0.54,0.42,2018-01-18,1858,N,VIIRS,n,2,288.28,1.03,N,0
3.97598,103.37418,307.42,0.46,0.47,2018-01-18,1858,N,VIIRS,n,2,285.7,0.78,N,0
3.98453,103.373,309.72,0.47,0.47,2018-01-18,1858,N,VIIRS,n,2,285.75,1.65,N,0
3.97512,103.37576,312.45,0.47,0.47,2018-01-18,1858,N,VIIRS,n,2,286.04,1.39,N,0
3.97076,103.37505,303.08,0.47,0.47,2018-01-18,1858,N,VIIRS,n,2,285.61,0.61,N,0
3.98541,103.37143,310.35,0.46,0.47,2018-01-18,1858,N,VIIRS,n,2,286.04,1.45,N,0
2.69045,102.27238,304.96,0.41,0.45,2018-01-18,1858,N,VIIRS,n,2,283.22,0.91,N,0
1.82728,103.22225,332.45,0.59,0.53,2018-01-19,0600,N,VIIRS,n,2,291.91,4.89,D,0
2.1007,102.6051,330.67,0.49,0.4,2018-01-20,1821,N,VIIRS,n,2,276.67,8.74,N,0
2.10375,102.61011,298.09,0.49,0.4,2018-01-20,1821,N,VIIRS,n,2,271.43,1.62,N,0
2.10443,102.60567,311.88,0.49,0.4,2018-01-20,1821,N,VIIRS,n,2,276.62,3.5,N,0
2.10002,102.60954,319.57,0.49,0.4,2018-01-20,1821,N,VIIRS,n,2,270.94,4.84,N,0
1.67593,103.39431,367,0.32,0.55,2018-01-21,0703,N,VIIRS,h,2,290.08,9.07,D,0
2.77829,102.87522,337.55,0.47,0.4,2018-01-22,0644,N,VIIRS,n,2,293.69,7.21,D,0
2.89036,103.00219,342.06,0.48,0.4,2018-01-22,0644,N,VIIRS,n,2,284.88,6.65,D,0
2.77807,102.87573,336.59,0.47,0.4,2018-01-22,0644,N,VIIRS,n,2,293.57,7.04,D,0
2.55028,102.89409,327.63,0.47,0.39,2018-01-22,0644,N,VIIRS,n,2,290.29,2.53,D,0
2.47314,102.65181,334.66,0.45,0.39,2018-01-22,0644,N,VIIRS,n,2,289.17,3.73,D,0
3.41807,103.03333,348.14,0.4,0.37,2018-01-23,0625,N,VIIRS,n,2,283.96,7.92,D,0
4.57686,103.44872,330.4,0.39,0.36,2018-01-23,0626,N,VIIRS,n,2,285.48,1.41,D,2
6.1176,100.50592,326.12,0.46,0.39,2018-01-23,0626,N,VIIRS,n,2,288.2,1.59,D,0
2.58359,112.33369,302.37,0.33,0.55,2018-01-23,1724,N,VIIRS,n,2,272.8,0.81,N,0
3.99595,103.13831,296.8,0.57,0.52,2018-01-23,1904,N,VIIRS,n,2,271.29,0.89,N,2
4.66318,103.36308,297.9,0.58,0.52,2018-01-23,1904,N,VIIRS,n,2,272.74,0.95,N,2
3.28279,113.08123,330.14,0.39,0.36,2018-01-25,0547,N,VIIRS,n,2,295.98,5.68,D,2
4.66003,103.37766,337.08,0.43,0.62,2018-01-25,0548,N,VIIRS,n,2,277.79,6.31,D,2
5.23524,116.41508,338.48,0.46,0.39,2018-01-25,0548,N,VIIRS,n,2,294.66,5.67,D,0
4.65607,103.3781,331.5,0.43,0.62,2018-01-25,0548,N,VIIRS,n,2,277.82,7.13,D,2
2.98945,101.55668,303.57,0.47,0.4,2018-01-25,1827,N,VIIRS,n,2,286.24,0.68,N,0
3.28487,113.08689,323.58,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,289.88,1.7,N,2
3.28784,113.09173,321.04,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,287.12,2.55,N,2
3.29149,113.09234,326.7,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,287.68,2.41,N,2
3.2892,113.08331,311.74,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,289.49,1.7,N,2
3.28852,113.08752,307.67,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,289.61,1.7,N,2
3.2819,113.08206,321.02,0.47,0.4,2018-01-26,1807,N,VIIRS,n,2,290.2,3.47,N,2
2.95839,101.37602,305.71,0.32,0.55,2018-01-26,1808,N,VIIRS,n,2,280.32,1.55,N,2
2.58364,112.33295,309.13,0.44,0.39,2018-01-26,1808,N,VIIRS,n,2,277.82,1.4,N,0
2.13013,111.89278,302.59,0.43,0.38,2018-01-26,1808,N,VIIRS,n,2,283.36,0.75,N,0
3.99328,103.13976,300.57,0.77,0.77,2018-01-27,1929,N,VIIRS,n,2,277.09,1.45,N,2
1.56615,103.37451,331.22,0.38,0.36,2018-01-28,0631,N,VIIRS,n,2,285.58,2.73,D,0
5.19673,102.02086,327.66,0.38,0.36,2018-01-28,0632,N,VIIRS,n,2,291.94,2.68,D,0
1.60534,103.40266,333.48,0.54,0.42,2018-01-29,0612,N,VIIRS,n,2,288.18,6.21,D,0
4.65787,103.37728,338.83,0.5,0.41,2018-01-29,0613,N,VIIRS,n,2,291.9,13.08,D,2
4.57654,103.44928,310.85,0.38,0.36,2018-01-30,1832,N,VIIRS,n,2,264.1,1.27,N,2
4.66072,103.36313,297.8,0.39,0.36,2018-01-30,1832,N,VIIRS,n,2,273.96,0.83,N,2
2.83636,101.75874,304.66,0.4,0.37,2018-01-30,1833,N,VIIRS,n,2,289.09,0.64,N,0
2.95868,101.37565,303.79,0.41,0.37,2018-01-30,1833,N,VIIRS,n,2,271.87,1.12,N,2
2.26534,102.12777,311.65,0.39,0.36,2018-01-30,1833,N,VIIRS,n,2,290.62,1.52,N,2
2.30585,103.8968,311.11,0.39,0.36,2018-01-30,1833,N,VIIRS,n,2,283.17,1.09,N,0
3.28317,113.08208,330.4,0.51,0.41,2018-01-31,0535,N,VIIRS,n,2,295.12,7.26,D,2
2.33782,102.89129,334.07,0.5,0.66,2018-01-31,0715,N,VIIRS,n,2,287.84,8.55,D,0
2.33726,102.89047,345.19,0.5,0.66,2018-01-31,0715,N,VIIRS,n,2,287.98,6.21,D,0
4.65846,103.38013,307.12,0.4,0.44,2018-01-31,1814,N,VIIRS,n,2,289.36,2.6,N,2
4.659,103.37657,339.13,0.4,0.44,2018-01-31,1814,N,VIIRS,n,2,289.62,2.6,N,2
4.66059,103.36586,317.59,0.4,0.44,2018-01-31,1814,N,VIIRS,n,2,289.88,1.72,N,2
4.57393,103.44801,305.97,0.39,0.44,2018-01-31,1814,N,VIIRS,n,2,286.85,0.83,N,2
3.9953,103.13811,306.02,0.4,0.44,2018-01-31,1814,N,VIIRS,n,2,289.85,0.97,N,2
3.28641,113.08467,328.7,0.34,0.56,2018-02-01,0516,N,VIIRS,n,2,290.78,4.82,D,2
3.29259,113.08994,334.25,0.34,0.56,2018-02-01,0516,N,VIIRS,n,2,290.88,4.6,D,2
3.27921,113.07324,325.14,0.34,0.56,2018-02-01,0516,N,VIIRS,n,2,289.22,3.05,D,2
1.46111,103.43546,331.85,0.5,0.49,2018-02-01,0656,N,VIIRS,n,2,292.46,5.13,D,0
1.67482,103.39695,334.05,0.5,0.49,2018-02-01,0656,N,VIIRS,n,2,293.45,8.03,D,0
3.34096,103.04731,334.33,0.5,0.49,2018-02-01,0657,N,VIIRS,n,2,291.32,3.81,D,0
5.70964,100.89397,341.5,0.39,0.44,2018-02-01,0657,N,VIIRS,n,2,297.6,5.27,D,0
5.84305,102.24384,332.62,0.48,0.48,2018-02-01,0657,N,VIIRS,n,2,293.67,3.71,D,0
3.5181,101.13716,330.52,0.57,0.43,2018-02-01,0657,N,VIIRS,n,2,294.77,3.86,D,0
3.34151,103.04803,338.88,0.5,0.49,2018-02-01,0657,N,VIIRS,n,2,291.17,6.13,D,0
6.2484,100.72747,332.3,0.39,0.44,2018-02-01,0658,N,VIIRS,n,2,296.87,2.29,D,0
1.55634,103.84118,311.93,0.35,0.56,2018-02-01,1756,N,VIIRS,n,2,285.68,1.16,N,0
5.00169,116.85632,333.97,0.38,0.58,2018-02-02,0457,N,VIIRS,n,2,281.1,2.42,D,0
4.49149,101.14586,329.27,0.38,0.36,2018-02-02,0638,N,VIIRS,l,2,300.63,2.97,D,0
4.64751,101.10667,334.48,0.38,0.36,2018-02-02,0638,N,VIIRS,n,2,302.11,6.73,D,0
3.36722,101.57643,326.89,0.39,0.36,2018-02-02,0638,N,VIIRS,n,2,295.85,3.13,D,0
6.50265,100.39002,341.79,0.38,0.36,2018-02-02,0639,N,VIIRS,n,2,299.19,10.11,D,0
3.29098,113.09153,309.12,0.55,0.43,2018-02-02,1736,N,VIIRS,n,2,262.88,1.37,N,2
4.77186,101.1129,303.61,0.33,0.55,2018-02-02,1916,N,VIIRS,n,2,289.98,0.44,N,0
2.26697,102.12918,304.49,0.43,0.62,2018-02-02,1917,N,VIIRS,n,2,286.45,1.17,N,2
3.2882,113.09263,331.86,0.54,0.51,2018-02-03,0618,N,VIIRS,n,2,289.58,4.79,D,2
4.57468,103.45005,329.13,0.42,0.38,2018-02-03,0619,N,VIIRS,n,2,297.74,1.86,D,2
3.0237,101.59083,331.11,0.54,0.42,2018-02-03,0619,N,VIIRS,l,2,301.16,3.2,D,0
3.05991,101.43818,332.65,0.55,0.43,2018-02-03,0619,N,VIIRS,n,2,299.7,4.53,D,0
3.92656,101.52573,333.28,0.53,0.42,2018-02-03,0619,N,VIIRS,n,2,294.96,3.72,D,0
3.28968,113.09071,328.4,0.54,0.51,2018-02-03,0619,N,VIIRS,n,2,290.18,9.03,D,2
4.65778,103.37898,337.81,0.42,0.38,2018-02-03,0619,N,VIIRS,n,2,299.04,5.43,D,2
1.84514,103.30712,340.98,0.45,0.39,2018-02-03,0619,N,VIIRS,n,2,297.16,3.23,D,0
6.26946,100.27109,331.47,0.39,0.44,2018-02-03,0620,N,VIIRS,n,2,298.65,3.85,D,0
5.70978,100.89525,330.57,0.54,0.42,2018-02-03,0620,N,VIIRS,n,2,298.14,6.47,D,0
3.52404,113.3138,310.82,0.37,0.58,2018-02-03,1717,N,VIIRS,n,2,280.88,1.25,N,2
3.54594,113.35171,304.2,0.37,0.58,2018-02-03,1717,N,VIIRS,n,2,280.67,1.06,N,0
5.16105,101.08405,301.99,0.49,0.4,2018-02-03,1857,N,VIIRS,n,2,291.15,0.48,N,0
5.55186,100.92756,304.25,0.47,0.4,2018-02-03,1857,N,VIIRS,n,2,291.11,0.52,N,0
3.99662,103.13925,297.69,0.45,0.47,2018-02-03,1858,N,VIIRS,n,2,284.37,0.6,N,2
2.68724,102.27352,303.59,0.41,0.45,2018-02-03,1858,N,VIIRS,n,2,288.74,0.76,N,0
3.98426,103.37249,303.85,0.46,0.47,2018-02-03,1858,N,VIIRS,n,2,288.43,0.89,N,0
2.00781,102.68052,349.23,0.32,0.55,2018-02-04,0600,N,VIIRS,n,2,291.57,4.81,D,0
4.48158,118.67751,328.66,0.32,0.55,2018-02-04,0600,N,VIIRS,n,2,292.09,1.08,D,0
5.24731,116.16977,329.63,0.45,0.47,2018-02-04,0600,N,VIIRS,n,2,294.66,2.77,D,0
2.86937,101.57706,333.4,0.37,0.58,2018-02-04,0600,N,VIIRS,n,2,291.82,2.36,D,0
5.86363,101.9489,301.62,0.39,0.36,2018-02-04,1838,N,VIIRS,n,2,290.15,0.5,N,0
2.95829,101.55094,306.77,0.38,0.36,2018-02-04,1839,N,VIIRS,n,2,290.54,0.7,N,0
3.56038,102.90528,308.73,0.39,0.36,2018-02-04,1839,N,VIIRS,n,2,289.88,0.71,N,0
4.6595,103.37765,309.62,0.4,0.37,2018-02-04,1839,N,VIIRS,n,2,291.06,3.18,N,2
4.65893,103.38121,330.5,0.4,0.37,2018-02-04,1839,N,VIIRS,n,2,291.73,1.76,N,2
4.65557,103.38068,304.15,0.4,0.37,2018-02-04,1839,N,VIIRS,n,2,290.3,1.76,N,2
4.5746,103.44872,298.62,0.4,0.37,2018-02-04,1839,N,VIIRS,n,2,279.17,0.51,N,2
4.41491,118.42844,335.61,0.47,0.4,2018-02-05,0541,N,VIIRS,n,2,297.96,6.79,D,0
6.00152,116.78806,331.13,0.41,0.37,2018-02-05,0541,N,VIIRS,n,2,291.33,1.82,D,0
6.05543,100.55336,337.03,0.5,0.66,2018-02-05,0723,N,VIIRS,n,2,294.52,5.17,D,0
2.98986,101.55505,305.22,0.39,0.44,2018-02-05,1820,N,VIIRS,n,2,288.98,0.5,N,0
4.57512,103.44838,310.6,0.48,0.4,2018-02-05,1820,N,VIIRS,n,2,291.87,1.98,N,2
2.95954,101.3762,305.68,0.4,0.44,2018-02-05,1820,N,VIIRS,n,2,288.78,0.58,N,2
2.73887,102.39431,304.85,0.52,0.41,2018-02-05,1820,N,VIIRS,n,2,289.75,1.17,N,2
2.26355,102.12621,307.54,0.53,0.42,2018-02-05,1820,N,VIIRS,n,2,290.78,1.96,N,2
4.55778,103.46336,322.03,0.48,0.4,2018-02-05,1820,N,VIIRS,n,2,291.5,2.71,N,0
3.99516,103.13736,301.76,0.49,0.4,2018-02-05,1820,N,VIIRS,n,2,289.58,0.86,N,2
3.99349,103.13922,302.95,0.49,0.4,2018-02-05,1820,N,VIIRS,n,2,289.31,0.61,N,2
4.56409,103.44669,303.33,0.48,0.4,2018-02-05,1820,N,VIIRS,n,2,289.03,0.89,N,0
4.80168,101.95494,333.83,0.57,0.52,2018-02-06,0703,N,VIIRS,n,2,297.34,4.77,D,0
4.80248,101.9577,334.42,0.57,0.52,2018-02-06,0703,N,VIIRS,n,2,296.37,5.81,D,0
5.88416,102.09916,329.98,0.6,0.53,2018-02-06,0704,N,VIIRS,n,2,294.37,5.45,D,0
5.85815,100.59546,345.23,0.48,0.48,2018-02-06,0704,N,VIIRS,n,2,298.96,4.68,D,0
6.4199,99.76508,305.52,0.6,0.71,2018-02-06,1801,N,VIIRS,n,2,292.26,1.37,N,0
4.65786,103.37616,302.94,0.32,0.55,2018-02-06,1801,N,VIIRS,n,2,290.29,0.47,N,2
4.65743,103.37906,318.1,0.32,0.55,2018-02-06,1801,N,VIIRS,n,2,289.47,0.47,N,2
3.99361,103.13895,303.46,0.33,0.55,2018-02-06,1801,N,VIIRS,n,2,290.18,0.6,N,2
2.67229,101.98315,301.75,0.38,0.58,2018-02-06,1802,N,VIIRS,n,2,287.9,0.8,N,0
1.45022,103.89347,313.96,0.53,0.5,2018-02-06,1802,N,VIIRS,n,2,288.54,2.35,N,0
4.59696,100.98911,334.46,0.41,0.37,2018-02-07,0644,N,VIIRS,n,2,299.55,3.53,D,0
5.53302,100.67227,337.11,0.4,0.37,2018-02-07,0645,N,VIIRS,n,2,299.75,2.64,D,0
5.19565,100.77187,334,0.4,0.37,2018-02-07,0645,N,VIIRS,n,2,300.08,3.18,D,0
5.85616,100.59676,339.42,0.4,0.37,2018-02-07,0645,N,VIIRS,n,2,301.05,4.84,D,0
5.94532,100.91508,331.44,0.41,0.37,2018-02-07,0645,N,VIIRS,n,2,295.77,2.52,D,0
6.42966,100.67952,331.74,0.41,0.37,2018-02-07,0645,N,VIIRS,n,2,299.17,3.67,D,0
6.04647,100.61012,332.53,0.41,0.37,2018-02-07,0645,N,VIIRS,n,2,303.1,1.71,D,0
5.15113,100.73009,333.12,0.4,0.37,2018-02-07,0645,N,VIIRS,n,2,296.39,2.46,D,0
6.0166,100.57343,332.21,0.4,0.37,2018-02-07,0645,N,VIIRS,n,2,301.89,1.6,D,0
4.55513,103.45315,301.5,0.67,0.73,2018-02-07,1742,N,VIIRS,n,2,288.96,2.14,N,0
4.55427,103.45936,308.26,0.67,0.73,2018-02-07,1742,N,VIIRS,n,2,288.73,2.14,N,0
1.53475,103.51802,302.87,0.69,0.74,2018-02-07,1923,N,VIIRS,n,2,288.49,1.02,N,0
2.26556,102.12772,302.66,0.54,0.68,2018-02-07,1923,N,VIIRS,n,2,287.93,1.49,N,2
4.57335,103.45835,335.57,0.39,0.36,2018-02-08,0625,N,VIIRS,l,2,307.42,2.32,D,0
2.7733,102.87271,334.39,0.4,0.37,2018-02-08,0625,N,VIIRS,n,2,298,2.02,D,0
3.20427,101.60587,332.66,0.44,0.39,2018-02-08,0625,N,VIIRS,l,2,305.63,4.15,D,0
3.49647,103.10922,336.31,0.39,0.37,2018-02-08,0625,N,VIIRS,n,2,301.2,3.67,D,0
3.54402,101.08778,334.29,0.46,0.39,2018-02-08,0625,N,VIIRS,n,2,301.08,2.78,D,0
3.55319,101.09921,334.18,0.46,0.39,2018-02-08,0625,N,VIIRS,n,2,300.69,2.53,D,0
3.5442,101.08836,330.03,0.46,0.39,2018-02-08,0625,N,VIIRS,l,2,300.42,2.32,D,0
3.55344,101.09976,337.52,0.46,0.39,2018-02-08,0625,N,VIIRS,n,2,301.02,4.67,D,0
3.97993,103.3979,331.93,0.39,0.36,2018-02-08,0625,N,VIIRS,l,2,302.6,0.87,D,0
3.83897,102.38277,331.76,0.41,0.37,2018-02-08,0625,N,VIIRS,n,2,300.74,4.65,D,0
3.66346,101.01581,334.34,0.47,0.39,2018-02-08,0625,N,VIIRS,n,2,300.04,4.75,D,0
4.35296,103.43201,334.57,0.39,0.36,2018-02-08,0625,N,VIIRS,n,2,302.92,4.03,D,0
4.57175,103.44791,341.17,0.39,0.36,2018-02-08,0625,N,VIIRS,n,2,308.37,9.01,D,2
4.57561,103.45088,342.67,0.39,0.36,2018-02-08,0625,N,VIIRS,n,2,307.78,4.47,D,2
5.94038,102.0718,333.6,0.41,0.37,2018-02-08,0626,N,VIIRS,n,2,298.99,2.64,D,0
5.95905,100.67992,334.76,0.46,0.39,2018-02-08,0626,N,VIIRS,n,2,301.37,8.16,D,0
4.53195,101.03642,330.68,0.46,0.39,2018-02-08,0626,N,VIIRS,l,2,305.3,5.17,D,0
5.84727,102.23581,347.5,0.4,0.37,2018-02-08,0626,N,VIIRS,n,2,301.15,6.06,D,0
6.13982,100.49992,333.75,0.46,0.39,2018-02-08,0626,N,VIIRS,n,2,305.88,3.31,D,0
6.43983,100.34317,332.72,0.47,0.4,2018-02-08,0626,N,VIIRS,n,2,300.79,2.15,D,0
2.58661,112.33267,301.79,0.33,0.55,2018-02-08,1723,N,VIIRS,n,2,286.93,0.47,N,0
6.29315,100.60323,305,0.54,0.42,2018-02-08,1903,N,VIIRS,n,2,292.26,0.92,N,0
5.75072,102.57762,303.46,0.49,0.48,2018-02-08,1903,N,VIIRS,n,2,290.24,0.47,N,0
6.50633,100.4071,303.15,0.52,0.42,2018-02-08,1903,N,VIIRS,n,2,292.28,0.48,N,0
5.03134,101.85192,300.22,0.45,0.47,2018-02-08,1904,N,VIIRS,n,2,289.07,0.51,N,0
4.66146,103.37927,312.74,0.58,0.52,2018-02-08,1904,N,VIIRS,n,2,291.17,1.38,N,2
4.65666,103.37848,302.68,0.58,0.52,2018-02-08,1904,N,VIIRS,n,2,290.86,1.38,N,2
4.66216,103.37788,308.42,0.58,0.52,2018-02-08,1904,N,VIIRS,n,2,290.98,1.29,N,0
4.6565,103.38231,303.45,0.58,0.52,2018-02-08,1904,N,VIIRS,n,2,290.11,1.29,N,0
4.55485,103.45677,315.98,0.58,0.52,2018-02-08,1904,N,VIIRS,n,2,291.09,2.63,N,0
4.55692,103.45602,322.77,0.59,0.52,2018-02-08,1904,N,VIIRS,n,2,290.66,2.5,N,0
3.99683,103.13933,305.68,0.57,0.52,2018-02-08,1904,N,VIIRS,n,2,291.52,1.04,N,2
2.29616,102.56349,338.64,0.55,0.51,2018-02-08,1904,N,VIIRS,n,2,292.29,26.76,N,0
4.66417,103.36361,302.85,0.57,0.52,2018-02-08,1904,N,VIIRS,n,2,290.78,1.29,N,2
5.03356,101.85397,300.65,0.45,0.47,2018-02-08,1904,N,VIIRS,n,2,289.15,0.44,N,0
2.29536,102.56852,314.89,0.55,0.51,2018-02-08,1904,N,VIIRS,n,2,294.95,26.76,N,0
1.55887,103.84258,304.61,0.35,0.56,2018-02-08,1904,N,VIIRS,n,2,289.84,0.42,N,0
1.49595,103.67364,322.7,0.34,0.56,2018-02-08,1904,N,VIIRS,n,2,291,2.09,N,0
1.49545,103.67668,308.68,0.34,0.56,2018-02-08,1904,N,VIIRS,n,2,290.63,1.36,N,0
1.49466,103.67481,343.47,0.34,0.56,2018-02-08,1904,N,VIIRS,n,2,291.65,2.73,N,0
2.73358,103.50291,330.52,0.43,0.46,2018-02-09,0606,N,VIIRS,n,2,297.74,2.09,D,0
2.39105,102.88284,341.2,0.48,0.48,2018-02-09,0606,N,VIIRS,n,2,302.75,12.35,D,0
2.30797,103.20882,333.31,0.46,0.47,2018-02-09,0606,N,VIIRS,n,2,299.64,3.07,D,0
3.5229,113.31348,332.93,0.53,0.42,2018-02-09,0606,N,VIIRS,n,2,299.41,6.56,D,2
1.45029,103.89568,330.17,0.43,0.46,2018-02-09,0606,N,VIIRS,l,2,301.41,4.99,D,0
1.59632,109.72965,336.95,0.38,0.36,2018-02-09,0606,N,VIIRS,n,2,292.1,3.29,D,0
2.39037,102.87846,334.34,0.48,0.48,2018-02-09,0606,N,VIIRS,n,2,298.28,6.49,D,0
2.9528,101.51566,336.23,0.58,0.52,2018-02-09,0606,N,VIIRS,n,2,299.9,6.02,D,0
3.6136,103.31235,337.39,0.43,0.46,2018-02-09,0606,N,VIIRS,n,2,299.39,3.98,D,0
4.01762,103.38704,330.75,0.42,0.45,2018-02-09,0606,N,VIIRS,n,2,300.82,1.32,D,0
2.82545,102.40053,329.22,0.51,0.49,2018-02-09,0606,N,VIIRS,n,2,296.86,2.83,D,0
2.78872,102.87462,347.12,0.48,0.48,2018-02-09,0606,N,VIIRS,n,2,300.28,6.72,D,0
6.92532,116.71733,339.08,0.33,0.55,2018-02-09,0607,N,VIIRS,n,2,296.22,3.95,D,0
6.92449,116.71131,331.02,0.33,0.55,2018-02-09,0607,N,VIIRS,n,2,296.97,2.85,D,0
